director_id;name
nm2404839;Caroline Vigneaux
nm0562645;Les Mayfield
nm0314192;Beata Gårdeler
nm2866226;Luke Snellin
nm0290556;James Franco
nm0006889;Herbert Ross
nm0591171;Steve Miner
nm0507913;Katia Lewkowicz
nm0002340;Stuart Gordon
nm0423644;Alex Joffé
nm0201509;Eric Darnell
nm0587955;Bennett Miller
nm0241622;Bruno Dumont
nm0000876;Noah Baumbach
nm0376963;Frank Henenlotter
nm0001843;James Whale
nm0115218;Tod Browning
nm0751080;Chuck Russell
nm0387706;Gregory Hoblit
nm0086431;Aaron Blaise
nm1074107;Robert Walker
nm1048560;Marcus Raboy
nm0392237;Nicole Holofcener
nm1216495;Fumihiko Sori
nm0004306;George Miller
nm8013809;Fanny Liatard
nm5002708;Jérémy Trouilh
nm2677924;Joann Sfar
nm1760830;Kyle Newacheck
nm2333211;Jonah Tulis
nm0074426;Bibo Bergeron
nm0421776;Vicky Jenson
nm0382072;Peter Hewitt
nm0525303;Baz Luhrmann
nm0845353;Arnaud Sélignac
nm0001929;Josiane Balasko
nm0442828;Shôji Kawamori
nm0605799;Yûji Moriyama
nm0913860;Shin'ichirô Watanabe
nm0000487;Ang Lee
nm0002041;Dean Devlin
nm0001945;Claude Berri
nm1071898;Dylan Kidd
nm1000113;Etan Cohen
nm1443502;Jordan Peele
nm0001756;Barry Sonnenfeld
nm0958387;Jerry Zucker
nm0632716;Mizuho Nishikubo
nm0651900;Mamoru Oshii
nm2022591;Naoko Kusumi
nm1052791;Pascal Laugier
nm0002120;Lasse Hallström
nm0124834;William Butler
nm1039977;Chad Faust
nm0827294;Michael Paul Stephenson
nm1618621;Olivier Afonso
nm0134176;Danny Cannon
nm0001281;Bobcat Goldthwait
nm1170765;Frank M. Calo
nm2284484;Gareth Edwards
nm0437526;Shûsuke Kaneko
nm2043863;Lance Kawas
nm0357891;Guy Hamilton
nm0223411;Osamu Dezaki
nm0660707;Gilles Paquet-Brenner
nm0065615;Wolfgang Becker
nm0193485;Richard Curtis
nm0001469;Barry Levinson
nm1260607;Kimmy Gatewood
nm1509478;Benny Safdie
nm1343394;Josh Safdie
nm3868633;Severin Fiala
nm1072411;Veronika Franz
nm0059431;Jay Baruchel
nm0000776;Michael Apted
nm0440913;Mathieu Kassovitz
nm1229323;Jon Wright
nm2294243;Rebecca Zlotowski
nm4469445;Julia Ducournau
nm0935863;Michael Winterbottom
nm1099918;Jeremy Saulnier
nm0005062;Chuck Jones
nm0399853;Hugh Hudson
nm0348993;Mark Gustafson
nm0386410;Hiroshi Fukutomi
nm3950520;Jason Howden
nm1134029;Garth Jennings
nm3704075;Penny Lane
nm3183376;Rachid Dhibou
nm0957772;Rob Zombie
nm1189755;Jonathan Jakubowicz
nm0307531;Jeff Garlin
nm0942504;Joe Wright
nm2482088;Tommy Wirkola
nm0000957;Jan de Bont
nm0001754;Todd Solondz
nm0751102;David O. Russell
nm0484907;Christopher Landon
nm3953794;Joosje Duk
nm13086844;Haley Veres
nm0171253;Warren Coleman
nm0606688;Judy Morris
nm0248495;Gary Eck
nm1668276;David Peers
nm0179576;Antony Cordier
nm0001438;Neil LaBute
nm5820154;Ilya Naishuller
nm0000797;Hal Ashby
nm0001060;Chris Columbus
nm0946734;David Yates
nm0596962;Dominik Moll
nm0254178;Adam Elliot
nm1399714;Scott Beck
nm1456816;Bryan Woods
nm0541244;Nobuhiko Ôbayashi
nm0878763;Morten Tyldum
nm0155093;Peter Chelsom
nm2959497;Tim Fehlbaum
nm0795290;Michael Showalter
nm0382776;Anthony Hickox
nm0844358;Jeannot Szwarc
nm0955443;Yimou Zhang
nm1315212;Bruno Merle
nm2310700;Romain Choay
nm0915304;Scott Waugh
nm0001241;Stephen Frears
nm0219136;Claire Denis
nm1296554;Ben Wheatley
nm1662707;Thomas Lilti
nm0720297;Alain Resnais
nm3676311;Remi Weekes
nm0155642;Siu-Tung Ching
nm0150790;Andrew Chan
nm0400850;Patrick Hughes
nm0650905;Kenny Ortega
nm0002178;Alexandre Arcady
nm0806492;Leslie Small
nm4092503;Pascal Serieis
nm3057695;Charles Kinnane
nm8451296;Daniel Kinnane
nm0937306;Bille Woodruff
nm2776774;Alma Har'el
nm0348181;James Gunn
nm0619923;Olivier Nakache
nm0865918;Éric Toledano
nm1337885;Jeff Baena
nm0371755;Jimmy Hayward
nm0553942;Steve Martino
nm0000720;Jim Abrahams
nm0313623;Terry George
nm0850733;Genndy Tartakovsky
nm0003458;Steven R. Monroe
nm1270033;David M. Rosenthal
nm4866189;Molly Manning Walker
nm0404754;Willard Huyck
nm0449863;Justin Kerrigan
nm0002657;Gary Ross
nm0004410;Mark Neveldine
nm0962729;Brian Taylor
nm4221524;Alberto Mascia
nm2460402;Matt Angel
nm5547881;Suzanne Coote
nm1804518;Donovan Marsh
nm3078140;Grant Sputore
nm0639376;Billy O'Brien
nm0669704;Raoul Peck
nm2035118;Babak Anvari
nm2128335;J Blakeson
nm0086301;Macon Blair
nm0331606;Bob Gosse
nm0357453;John Hamburg
nm1726691;Adam Randall
nm0064181;Stuart Beattie
nm0501548;Arnaud Lemort
nm0419894;Lucien Jean-Baptiste
nm1177494;David Wnendt
nm0072354;Djamel Bensalah
nm0000134;Robert De Niro
nm0000158;Tom Hanks
nm0658837;Xavier Palud
nm0377153;Granz Henman
nm3541432;Juel Taylor
nm0491626;Georges Lautner
nm0040939;Yvan Attal
nm0082094;Enki Bilal
nm3519173;Nora Fingscheidt
nm2495732;Daniel Ragussis
nm5474421;Yûsuke Taki
nm0918211;David A. Weiner
nm0718646;Jason Reitman
nm0585344;Jim Mickle
nm0789347;Raffy Shart
nm0912224;Régis Wargnier
nm0490487;Wai Keung Lau
nm0538320;Alan Mak
nm1026778;Brad Furman
nm0352968;Lucile Hadzihalilovic
nm0446109;David Kellogg
nm3252786;Hirotoshi Rissen
nm0559535;Leiji Matsumoto
nm0000576;Sean Penn
nm0712444;Rand Ravich
nm0001401;Angelina Jolie
nm1458283;J.M Cravioto
nm2407401;Jonathan Helpert
nm0948159;Wilson Yip
nm1699934;Sean Durkin
nm0000948;Shane Black
nm1993322;Timo Vuorensola
nm1569942;Jérôme Commandeur
nm4099092;Trey Edward Shults
nm1379002;David Robert Mitchell
nm0064251;Zatella Beatty
nm1394062;Jon Knautz
nm4246728;Malik Bentalha
nm1415268;Ludovic Colbeau-Justin
nm0003160;Christopher McQuarrie
nm0871860;Jeff Tremaine
nm0891114;Tom Vaughan
nm0082450;Paul Feig
nm0000907;Richard Benjamin
nm0703228;Florence Quentin
nm1015191;Frédéric Louf
nm0449984;Irvin Kershner
nm0317981;Brian Gilbert
nm0410494;James Isaac
nm2800717;Ignacio Tatay
nm14656499;Kim Hee Jin
nm0693844;Eléonore Pourriat
nm0007069;Pierre Richard
nm1211787;Rodolphe Lauga
nm2245665;Jun'ichi Fujise
nm2810208;Tomoyuki Itamura
nm1582866;Masaharu Tomoda
nm9026707;Shin'ichirô Ushijima
nm2107776;Daisuke Yoshida
nm2170148;Fumihiro Yoshimura
nm0876146;Laurent Tuel
nm0759207;Victor Salva
nm0732430;Bruce Robinson
nm0001081;Cameron Crowe
nm0779433;Ken Scott
nm1077168;Yann Samuell
nm3909300;Thibaut Sève
nm0807687;Chris Smith
nm0436784;Kenji Kamiyama
nm0645657;Hiroyuki Okiura
nm1600822;Bernard Jeanjean
nm2556572;Lee Jeong-beom
nm0667650;Frank Pavich
nm0668500;John Payson
nm0821432;Chad Stahelski
nm0398185;Peter Howitt
nm1256143;David Kerr
nm0519434;Robert Longo
nm0169806;Taika Waititi
nm0923330;Tanya Wexler
nm0330347;Josh Gordon
nm0817447;Will Speck
nm0137228;Christian Carion
nm1258686;Joachim Trier
nm1119880;Colin Trevorrow
nm1291105;J.A. Bayona
nm1032521;Lorene Scafaria
nm0499488;Xavier Legrand
nm0004675;Phil Alden Robinson
nm0005190;Garry Marshall
nm0230859;Xavier Dolan
nm0698119;Greg Pritikin
nm0000777;Gregg Araki
nm0000814;John G. Avildsen
nm1031639;Cedric Nicolas-Troyan
nm0001274;Paul Michael Glaser
nm0005767;Edward Lachman
nm0228262;Mark DiSalle
nm0175730;David Worth
nm0089502;Albert Pyun
nm0004488;Rick King
nm0594503;Hayao Miyazaki
nm2604863;Byun Sung-hyun
nm0826541;Kriv Stenders
nm1834213;Gary McKendry
nm0506518;Lorraine Lévy
nm3611349;Jordan Vogt-Roberts
nm0716585;Godfrey Reggio
nm1002424;Michael Dougherty
nm1325899;Travis Knight
nm0651706;Mark Osborne
nm0828970;John Stevenson
nm0950775;Jennifer Yuh Nelson
nm1868917;Alessandro Carloni
nm1029564;Attila Gigor
nm0654648;David Oyelowo
nm0483812;Robert Lamoureux
nm0000517;Terrence Malick
nm0883609;Luis Valdez
nm0368906;Bob Hathcock
nm0164203;Les Clark
nm0488981;Eric Larson
nm0718627;Wolfgang Reitherman
nm1267707;Nicolas Bedos
nm0174374;Bill Condon
nm0168413;Jean Cocteau
nm0167496;René Clément
nm0194018;Jack Cutting
nm0740311;Darrell Rooney
nm0746013;Jeannine Roussel
nm6408860;Ludovico Di Martino
nm1096212;François Desagnat
nm1288611;Thomas Sorriaux
nm0379237;Charles Herman-Wurmfeld
nm0684509;Claude Pinoteau
nm1206844;Drew Goddard
nm0023517;Ruben Alves
nm0891554;Francis Veber
nm0258477;Jean Epstein
nm0576987;Fernando Meirelles
nm0526199;Kátia Lund
nm0073322;Alain Berbérian
nm1481493;Gil Kenan
nm0371890;Michel Hazanavicius
nm0583790;Dominique Mézerette
nm0568546;Vincent McEveety
nm0000127;Wes Craven
nm0154055;Étienne Chatiliez
nm0757975;Tarik Saleh
nm0894139;Jean-Daniel Verhaeghe
nm0402365;Bruce Hunt
nm2271931;David Foenkinos
nm0283810;Stéphane Foenkinos
nm0200005;Lee Daniels
nm1531934;Dennis Iliadis
nm3608044;Ryôta Nakano
nm0097517;Derrick Borte
nm0278181;Will Finn
nm0998551;John Sanford
nm0950553;Ronny Yu
nm0001628;Sydney Pollack
nm2928862;Jonathan Barré
nm0026442;Brad Anderson
nm0712947;Nicholas Ray
nm0000045;Bruce Lee
nm5959317;Eloïse Lang
nm0000786;George Armitage
nm0593610;Mike Mitchell
nm4469041;Rémy Four
nm4469012;Julien War
nm0836328;John Sturges
nm0002216;Yves Robert
nm0233123;Valérie Donzelli
nm2278184;Yannick Dahan
nm1119478;Benjamin Rocher
nm0001603;Sam Peckinpah
nm0003408;Chris Marker
nm0001005;Jane Campion
nm0655053;Sergio Pablos
nm3582089;Carlos Martínez López
nm1509613;Jorge R. Gutiérrez
nm0939147;Jing Wong
nm0001104;Frank Darabont
nm1455506;Antonin Peretjatko
nm4053334;Danny Philippou
nm6100536;Michael Philippou
nm0815204;Paolo Sorrentino
nm0281869;Rodman Flender
nm0867127;Mark Tonderai
nm1960322;Nick Murphy
nm0000264;Pedro Almodóvar
nm0936404;Robert Wise
nm0196860;Olivier Dahan
nm0814085;Stephen Sommers
nm0476064;Alex Kurtzman
nm1991847;Zak Hilditch
nm0906901;Chris Walas
nm0141127;Emmanuel Carrère
nm0575389;Peter Medak
nm2379028;Corin Hardy
nm4224294;Just Philippot
nm0001452;Charles Laughton
nm2586324;Trish Sie
nm1396104;Anthony Byrne
nm0870841;Anh Hung Tran
nm3699790;DK Welchman
nm1364790;Hugh Welchman
nm0441540;Tomoharu Katsumata
nm0220227;Jacques Deray
nm0835732;Jeb Stuart
nm0769874;Franklin J. Schaffner
nm1012501;Rupert Wyatt
nm0482537;René Laloux
nm2008067;Galder Gaztelu-Urrutia
nm0755261;Daniel Sackheim
nm0053613;Eric Barbier
nm0320868;Jacques-Rémy Girerd
nm0118333;Chris Buck
nm1601644;Jennifer Lee
nm0794791;Jack Sholder
nm0525659;Robert Luketic
nm0666802;Don Paul
nm0005076;Jeffrey Katzenberg
nm0000122;Charles Chaplin
nm0001661;Rob Reiner
nm1210984;Curro Velázquez
nm0787601;Steven Shainberg
nm0776209;Carl Schultz
nm0320833;Jean Girault
nm0827663;Daniel Stern
nm0240196;Michael Dudok de Wit
nm0431956;Eric Judor
nm1396121;Makoto Shinkai
nm1491554;Yoshio Suzuki
nm0347086;John Guillermin
nm0625896;Charles Nemes
nm1064048;Nikolaj Arcel
nm0002193;Claude Autant-Lara
nm5627015;Mohamed Hamidi
nm0894577;Henri Verneuil
nm0304541;Dennis Gansel
nm0319624;Thomas Gilou
nm0335133;Pierre Granier-Deferre
nm0444244;Abdellatif Kechiche
nm0003697;Florian Henckel von Donnersmarck
nm0470443;Gérard Krawczyk
nm0001008;Frank Capra
nm0000905;Roberto Benigni
nm8381788;Mehdi Idir
nm2120560;Grand Corps Malade
nm0322242;Jonathan Glazer
nm1079062;Oriol Paulo
nm0006960;John Madden
nm0917188;Chris Wedge
nm0862211;Michael Thurmeier
nm1154886;Galen T. Chu
nm1079776;George Nolfi
nm0230032;Pete Docter
nm0677037;Bob Peterson
nm0593618;Monika Mitchell
nm0081710;Jean-Marie Bigard
nm0067166;Frédéric Beigbeder
nm1286069;Steven K. Tsuchida
nm0003355;Christopher Monger
nm0001047;Michael Cimino
nm0829038;Robert Stevenson
nm0453832;Ward Kimball
nm1362432;Jérôme Salle
nm0154312;Pascal Chaumeil
nm0001351;George Roy Hill
nm3220744;Felicity Morris
nm1827617;Emmanuel Klotz
nm2076645;Albert Pereira-Lazaro
nm0530975;Dick Maas
nm0076307;Ludovic Bernard
nm2182866;Julien Leclercq
nm0000431;Taylor Hackford
nm0002086;Lucio Fulci
nm0003638;F.W. Murnau
nm0000180;David Lean
nm0619599;Chris Nahon
nm0044803;Jamie Babbit
nm0907328;Vicky Wight
nm0713214;Bradley Raymond
nm0004689;Frédéric Forestier
nm0620378;Hideo Nakata
nm0001837;Peter Weir
nm0001994;Michael Caton-Jones
nm1969144;Gene Stupnitsky
nm0001874;Franco Zeffirelli
nm5494785;Antonin Baudry
nm11086195;Roland Nurier
nm1844237;Chris Miller
nm3150455;Joel Crawford
nm2591093;Januel Mercado
nm0865709;Norman Tokar
nm0371955;Stuart Hazeldine
nm1416352;Richie Mehta
nm0167195;Robert Clouse
nm0204471;Desmond Davis
nm1455540;Eric Fraticelli
nm0163990;Greydon Clark
nm0933505;Hugh Wilson
nm0233393;Olivier Doran
nm0502577;Brett Leonard
nm0542752;Farhad Mann
nm0492909;Marc Lawrence
nm0478799;Alexandre de La Patellière
nm1141181;Matthieu Delaporte
nm0630112;Guillaume Nicloux
nm0847223;Isao Takahata
nm0410139;John Irvin
nm0099398;Nicolas Boukhrief
nm0816002;Jean-Michel Bensoussan
nm1465130;Safy Nebbou
nm0579079;Mike Mendez
nm0000110;Kenneth Branagh
nm0163095;Francis Leroi
nm0252135;Breck Eisner
nm0776317;Michael Schultz
nm0614276;Geoff Murphy
nm0000934;Bernardo Bertolucci
nm0004217;André Øvredal
nm1290515;Antonio Campos
nm2282774;Chris Appelhans
nm0523094;Jeff Lowell
nm1899656;Patryk Vega
nm0098953;Rachid Bouchareb
nm0000976;Martin Brest
nm8609388;Mark Molloy
nm0359387;John Lee Hancock
nm0825973;Michael Steiner
nm0262693;David Mickey Evans
nm0379179;Mark Herman
nm0252230;Chiwetel Ejiofor
nm0402995;Paul Hunter
nm0452102;Abbas Kiarostami
nm0418450;Agnès Jaoui
nm0500976;Gilles Lellouche
nm0000770;David Anspaugh
nm0815070;Aaron Sorkin
nm1464507;Alexandra Leclère
nm0078705;Jacques Besnard
nm0001705;Rob Schneider
nm0000241;Jean-Claude Van Damme
nm0899581;Luchino Visconti
nm1476102;Jeremiah Zagar
nm0233757;Jaco Van Dormael
nm0146991;Fred Cavayé
nm1226871;Wes Ball
nm0000581;Joseph L. Mankiewicz
nm0400436;Albert Hughes
nm0400441;Allen Hughes
nm0099797;Pascal Bourdiaux
nm0896542;King Vidor
nm0950759;Woo-Ping Yuen
nm2561131;Tony T. Datis
nm0591450;Rob Minkoff
nm0389591;P.J. Hogan
nm0005033;Sammo Kam-Bo Hung
nm0848414;Lee Tamahori
nm0115669;Clyde Bruckman
nm0000036;Buster Keaton
nm1590998;Zach Helm
nm1322753;Sam Esmail
nm0011470;Andrew Adamson
nm1902232;Tony Leondis
nm0930261;Chris Williams
nm1098171;Michel Leclerc
nm0214036;Ed Decter
nm0411477;Neal Israel
nm2021516;Jake Szymanski
nm0113477;Dylan Brown
nm0132064;Bernard Campan
nm0005237;Anthony Minghella
nm0688585;Jean-Marie Poiré
nm0223622;Robert Dhéry
nm0945026;Boaz Yakin
nm0491671;Gérard Lauzier
nm0152312;Brenda Chapman
nm9054338;Steve Hickner
nm0092372;Yves Boisset
nm0434806;Cédric Kahn
nm0617130;Daniel Myrick
nm0844896;Eduardo Sánchez
nm3619993;Thomas Cailley
nm0791401;Toby Shelton
nm0953649;Alan Zaslove
nm0639321;Dan O'Bannon
nm0207357;John De Bello
nm0549658;Richard Marquand
nm0285379;Maya Forbes
nm0480349;Rob LaDuca
nm0820934;Anthony Stacchi
nm1293863;Hiroyuki Morita
nm1543747;Reed Morano
nm0578483;Jean-Pierre Melville
nm0773603;Julian Schnabel
nm1887480;Aaron Nee
nm1519639;Adam Nee
nm0190780;Gabor Csupo
nm1037221;Sergio G. Sánchez
nm0091076;Sergei Bodrov
nm0000005;Ingmar Bergman
nm1019493;Kevin Donovan
nm1348707;Patrick Imbert
nm0772522;Volker Schlöndorff
nm0003593;Fred Zinnemann
nm0477035;Corey Yuen
nm0120327;Alan Bunce
nm0684510;Jacques Pinoteau
nm0715346;Carol Reed
nm0065284;Steve Beck
nm0516360;Ken Loach
nm0257992;Robert Enrico
nm0379773;Felix Herngren
nm15668251;Felix Herngren Måns Herngren
nm0379775;Måns Herngren
nm1760751;François Descraques
nm0617588;Georges Méliès
nm0300866;Stephen Gaghan
nm1279950;Dmitriy Kiselev
nm0901265;Aleksandr Voytinskiy
nm0677943;Daniel Petrie Jr.
nm0847749;Tibor Takács
nm0107774;Eric Bress
nm0344259;J. Mackye Gruber
nm0003423;Peter MacDonald
nm0003021;Chris McKay
nm0737258;Wendy Rogers
nm0651915;Nagisa Ôshima
nm0000231;Oliver Stone
nm0775447;Barbet Schroeder
nm0069166;Marco Bellocchio
nm0050597;Carroll Ballard
nm0387036;Yoshio Takeuchi
nm0428751;Mark Jones
nm0378893;Stephen Herek
nm4767266;Steven Ada
nm0519509;Jean-Marc Longval
nm0806726;Smaïn
nm0304395;Charles T. Kanganis
nm1103162;Tim Story
nm0000041;Akira Kurosawa
nm0041315;Robin Aubert
nm0000694;Wim Wenders
nm0240627;Troy Duffy
nm0024622;Alejandro Amenábar
nm0522028;John Lounsbery
nm0828245;Art Stevens
nm0725379;W.D. Richter
nm0368675;Masanori Hata
nm0445033;William Keighley
nm0472386;Bill Kroyer
nm0628146;Jonathan Newman
nm2010048;Pierre Perifel
nm0219959;Ruggero Deodato
nm3176551;Riad Sattouf
nm1022455;Benh Zeitlin
nm10304264;Franco Prosperi
nm0783676;Arna Selznick
nm16004151;Jay Miller
nm0773780;Dick Schneider
nm0466153;Hirokazu Koreeda
nm0959774;Jonas Åkerlund
nm0381478;Jared Hess
nm4317824;Pascal Plante
nm0220795;Jean-Pierre Desagnat
nm0894098;Jean-Pierre Vergne
nm0790715;Penelope Spheeris
nm0015168;Masayuki Akehi
nm0381416;Grant Heslov
nm0056725;Christophe Barratier
nm0609981;Emmanuel Mouret
nm0878638;David Twohy
nm0709056;Peter Ramsey
nm0046494;Laurent Baffie
nm3449065;Emmanuel Poulain-Arnaud
nm0006620;Jean-Pierre Mocky
nm2066439;Gorô Miyazaki
nm3423765;Adrian Panek
nm9009942;Cédric Le Gallo
nm0210320;Kirk DeMicco
nm0372072;Philippe Haïm
nm0442905;Naomi Kawase
nm0218840;Jacques Demy
nm0167241;Henri-Georges Clouzot
nm5361666;Raphaël Descraques
nm0001124;Cecil B. DeMille
nm0000736;Robert Aldrich
nm1388428;Nicolas Bary
nm0138893;Marcel Carné
nm0001162;Griffin Dunne
nm2125482;Chloé Zhao
nm0285302;Bryan Forbes
nm0442454;Aki Kaurismäki
nm0577647;Theodore Melfi
nm0197246;Sijie Dai
nm0000783;Dario Argento
nm4996483;Anthony Marciano
nm0782906;Igor Sekulic
nm0302916;Guillaume Gallienne
nm0906476;David Wain
nm2939767;Nick Bruno
nm0702863;Troy Quane
nm0911486;David S. Ward
nm0073384;Emmanuelle Bercot
nm2035216;Alexandre Courtès
nm0241121;Jean Dujardin
nm0345294;Charles Guard
nm0345307;Thomas Guard
nm0001093;John Dahl
nm4151736;Franck Gastambide
nm0000812;Roger Avary
nm0323787;Gary Goddard
nm1786164;Olaf de Fleur Johannesson
nm0049633;Kyle Balda
nm1853544;Pierre Coffin
nm1556070;Brad Ableson
nm1868177;Ladj Ly
nm5106831;Michael Rianda
nm6676487;Jeff Rowe
nm0601781;Rich Moore
nm0090386;James Bobin
nm5995018;Hiroyasu Ishida
nm0862312;Denis Thybaud
nm0425843;Mike Johnson
nm1837748;Josh Boone
nm1167933;Damián Szifron
nm0747849;Joseph Ruben
nm0000552;Eddie Murphy
nm0242271;Duwayne Dunham
nm5099330;Vianney Lebasque
nm0082776;Felix Binder
nm0971239;Simon J. Smith
nm0362854;Philippe Harel
nm5367786;Jimmy Laporal-Trésor
nm0222043;Howard Deutch
nm2127650;Carter Smith
nm0797455;Floria Sigismondi
nm0869857;James Tovell
nm0362566;Catherine Hardwicke
nm1639277;Michael Tiddes
nm0798899;David Silverman
nm0005669;Ghislain Cloquet
nm0153265;Alexandre Charlot
nm0536251;Franck Magnier
nm0696309;Michael Pressman
nm0318795;Stuart Gillard
nm0158984;Sylvain Chomet
nm1113528;Martin Bourboulon
nm0437596;Jeff Kanew
nm0005387;Joe Roth
nm0004244;Jacques Tati
nm1288712;Cécile Telerman
nm0290802;Georges Franju
nm0165616;Phil Claydon
nm1746948;Brian O'Malley
nm0517514;Bob Logan
nm0386570;Oliver Hirschbiegel
nm0004305;George Miller
nm0001676;Nicolas Roeg
nm0485859;Michel Lang
nm1174251;Daniel Espinosa
nm2342722;Masaki Tachibana
nm0970606;Cody Cameron
nm2329165;Kris Pearn
nm0393591;Harry Hook
nm1110912;Soi Cheang
nm0006939;Richard Berry
nm0531751;Hettie Macdonald
nm0286975;Marc Forster
nm0308039;Louis Garrel
nm0796923;Don Siegel
nm0442241;Philip Kaufman
nm0099324;Laurent Bouhnik
nm3574246;Marco Bonfanti
nm0204628;Garth Davis
nm0567620;John Michael McDonagh
nm0057842;Olivier Baroux
nm0276062;Todd Field
nm0185848;Eli Craig
nm0338572;Richard Greenberg
nm0287082;Abe Forsythe
nm1860649;Dani de la Torre
nm1140492;James Mather
nm1908892;Steve Saint Leger
nm2943356;Nour Wazzi
nm0142286;D.J. Caruso
nm0429774;Vanessa Jopp
nm0922903;Wash Westmoreland
nm0336726;John Gray
nm0674020;Osgood Perkins
nm1042371;Michael Greenspan
nm0001068;Sofia Coppola
nm3462290;Michael Matthews
nm1154836;Enrico Casarosa
nm8953987;Joon-Sung Kim
nm0742341;Stuart Rosenberg
nm0864468;Stacy Title
nm0000921;Andrew Bergman
nm0668350;Jamie Payne
nm0000265;Robert Altman
nm2320357;Antoni Nykowski
nm2067421;Gerard Johnstone
nm0245112;Clea DuVall
nm0001188;Nora Ephron
nm1957706;Claude Barras
nm1462495;Rémi Bezançon
nm0542450;Ethan Maniquis
nm0573796;John McNaughton
nm4224379;Johannes Hartmann
nm4216122;Sandro Klopfstein
nm0644695;George Ogilvie
nm0970447;Conrad Vernon
nm1257087;Yves Fajnberg
nm5367831;Julien Abraham
nm0776271;John Schultz
nm0580101;Kad Merad
nm1604976;Audrey Diwan
nm8251673;Oleg Trofim
nm0884659;Eric Valette
nm0834902;Robert Stromberg
nm1630273;Phyllida Lloyd
nm0000206;Keanu Reeves
nm0518836;Kenneth Lonergan
nm0181903;Panos Cosmatos
nm3255797;Dean Fleischer Camp
nm0003508;Michel Blanc
nm0346823;Valérie Guignabodet
nm0192478;Kat Coiro
nm5152243;Jérémie Périn
nm0686903;Ruth Platt
nm0000953;Peter Bogdanovich
nm0001361;Tobe Hooper
nm1197971;Marcus Nispel
nm2596725;David Blue Garcia
nm0954704;Roschdy Zem
nm0025534;Jean-Pierre Améris
nm4595176;Kheiron
nm1488800;Ti West
nm1031246;Lucky McKee
nm1362570;Joe Lynch
nm7120954;Samantha Jayne
nm3103850;Arturo Perez Jr.
nm2716464;Elie Wajeman
nm0500896;David Leland
nm1411972;Alex Lehmann
nm0725345;Roland Suso Richter
nm0605479;Kôji Morimoto
nm0645513;Tensai Okamura
nm0094435;Bong Joon Ho
nm1016687;Laurent Tirard
nm1229520;Ben Falcone
nm0541562;Gail Mancuso
nm0813164;Peter Sollett
nm0870186;Robert Townsend
nm0000932;Halle Berry
nm0807704;Christophe Smith
nm2158772;Jeff Nichols
nm3157077;Guylo Homsy
nm0480831;Axelle Laffont
nm0019242;Daniel Alfredson
nm0464804;Satoshi Kon
nm2179963;Kô Matsuo
nm1088485;Sean Foley
nm1085270;Jorge Dorado
nm5526987;Frederick Schultz
nm0571098;Dave McKean
nm0128883;Christopher Cain
nm0009190;J.J. Abrams
nm0448768;Jennifer Kent
nm0874676;Eric Tsang
nm3210494;Eric Guillon
nm0216133;Patrick Delage
nm1460782;François Damiens
nm0884547;Tonino Valerii
nm0494069;Maïwenn
nm0000341;Michael Crichton
nm0000149;Jodie Foster
nm0420941;Patty Jenkins
nm0001402;Terry Jones
nm0658836;Hervé Palud
nm1512910;Duncan Jones
nm1503575;Barry Jenkins
nm0318150;Lewis Gilbert
nm0157670;Colin Chilvers
nm0469557;Jerry Kramer
nm0087709;Jim Blashfield
nm1232843;Antoine Bardou-Jacquet
nm0019247;Tomas Alfredson
nm1168564;Ha Yoo
nm2667446;Al Campbell
nm3634291;Alice Mathias
nm2442354;Jack Clough
nm2063694;Josh Ruben
nm0729514;Christian Rivers
nm2585406;Simon McQuoid
nm3231728;Mattson Tomlin
nm0442104;Charles Kaufman
nm0785227;Andy Serkis
nm0688132;Amy Poehler
nm0640334;Gavin O'Connor
nm0521334;Joseph Losey
nm0526019;Diego Luna
nm0932078;Kevin Williamson
nm2011696;Dee Rees
nm0051643;Tony Bancroft
nm0176905;Barry Cook
nm0006448;Gaurav Seth
nm1377658;Steven Sheil
nm3021000;Alexandre Heboyan
nm1077663;Benoît Philippon
nm1275670;Jeremy Garelick
nm0632722;Shôjirô Nishimi
nm1640505;Guillaume Renard
nm0313608;Screaming Mad George
nm0911036;Steve Wang
