movie_id;prod_id
tt7171442;co0660049
tt32128666;co0214233
tt32128666;co0063732
tt32128666;co0028557
tt27802490;co0432019
tt27802490;co1048914
tt27802490;co0099683
tt2049403;co0311463
tt2049403;co0136967
tt2049403;co0072496
tt11531182;co0325324
tt11531182;co0686838
tt32851910;co0604364
tt32851910;co0281312
tt21223152;co0933646
tt21223152;co0933645
tt21223152;co0763468
tt28259207;co0248675
tt28259207;co0078768
tt31015216;co0390467
tt31015216;co1044536
tt31015216;co0063732
tt29102598;co0371982
tt29102598;co0338620
tt29102598;co0056755
tt26448350;co0578860
tt26448350;co0113615
tt30328019;co0085733
tt30328019;co1084251
tt30328019;co0063732
tt31015291;co0275730
tt31015291;co0148706
tt31015291;co0075922
tt27198573;co0067239
tt27198573;co0638223
tt27198573;co0314152
tt13186604;co0017525
tt13186604;co0022730
tt13186604;co0024345
tt11358390;co0005073
tt11358390;co0470348
tt27534307;co0005073
tt27534307;co0098315
tt27534307;co0403818
tt23640170;co0170513
tt23640170;co0230609
tt23640170;co0028557
tt4196566;co0164393
tt4196566;co0133081
tt4196566;co0048235
tt10809702;co0090153
tt10809702;co0202716
tt10809702;co0605496
tt11301886;co1079144
tt11301886;co0160719
tt30797042;co0298480
tt30797042;co0219977
tt30797042;co0807194
tt26006472;co0010329
tt26006472;co0326911
tt26006472;co0120578
tt31711040;co0980236
tt32178949;co1062503
tt32178949;co1050778
tt32178949;co0063732
tt3146022;co0034515
tt3146022;co0436784
tt3146022;co0392249
tt10128846;co0020958
tt10128846;co1064789
tt13267336;co0441102
tt13267336;co0208950
tt13267336;co0776146
tt28142896;co0048273
tt28815636;co0091573
tt30426575;co0050869
tt30426575;co0063732
tt30426575;co0028557
tt26680124;co0784558
tt26680124;co0978747
tt26680124;co0748829
tt32086052;co0361289
tt32086052;co0335039
tt32086052;co0623435
tt32373672;co0354676
tt32373672;co0025026
tt32373672;co0079764
tt0243192;co0070137
tt0243192;co0065101
tt0243192;co0113006
tt14415204;co0158853
tt14415204;co0928468
tt14415204;co0060306
tt14253846;co0403503
tt14253846;co0514736
tt14253846;co0048411
tt27901934;co0132510
tt27901934;co0732104
tt13845660;co0532669
tt13845660;co0487318
tt13845660;co0001935
tt20247888;co1062989
tt20247888;co0126452
tt20247888;co0995952
tt23869768;co0864575
tt23869768;co0412130
tt21071746;co0093197
tt21071746;co0142584
tt21071746;co0044140
tt10442352;co0494477
tt10442352;co0697877
tt10442352;co1025892
tt8456190;co0698261
tt8456190;co0179243
tt8456190;co0156293
tt1016290;co0077882
tt1016290;co0111983
tt1016290;co0138428
tt0086185;co0174705
tt0086185;co0061571
tt0086185;co0079764
tt11687002;co0902792
tt11687002;co0905362
tt11687002;co0103694
tt27729779;co0163271
tt19724192;co0034872
tt15422224;co0880786
tt15422224;co0231347
tt15422224;co0187515
tt6212210;co0359888
tt6212210;co0595392
tt6212210;co0538933
tt29482291;co0102303
tt29482291;co0056755
tt29482291;co0143783
tt15838850;co0544443
tt15838850;co0889664
tt15838850;co0326036
tt27621162;co0036136
tt27621162;co0782546
tt27621162;co0872164
tt11773810;co0309725
tt11773810;co0621256
tt5648882;co0319272
tt5648882;co0830091
tt5648882;co0112616
tt3420504;co0567243
tt3420504;co0822606
tt3420504;co0623501
tt0344864;co0030830
tt0344864;co0092035
tt0344864;co0008970
tt4126340;co0059609
tt4126340;co0397521
tt29141112;co0151099
tt29141112;co0036658
tt29141112;co0164664
tt21807222;co0137447
tt21807222;co1025856
tt21807222;co0021624
tt27851639;co0659662
tt27851639;co0311836
tt27851639;co0022869
tt30832306;co0405239
tt30832306;co0375399
tt30832306;co0663623
tt30784256;co0365291
tt30784256;co0063732
tt30784256;co0028557
tt1675427;co0021950
tt18260564;co0306532
tt11315808;co0123927
tt11315808;co0373725
tt11315808;co0006259
tt12412166;co0319272
tt12412166;co0707655
tt12412166;co0663878
tt14051976;co0845729
tt14966898;co0755062
tt14966898;co0015762
tt14966898;co0602021
tt6528290;co0222021
tt6528290;co0062107
tt6528290;co0209974
tt13923084;co0714235
tt13923084;co0719219
tt13923084;co0591219
tt14577874;co0923668
tt14577874;co0800398
tt14577874;co0843125
tt14176696;co0065798
tt32086077;co0840277
tt32086077;co0904408
tt32086077;co0398675
tt18083578;co0823926
tt18083578;co0945535
tt18083578;co0303030
tt31809821;co0309685
tt31809821;co0346444
tt31809821;co0031991
tt15131130;co0133523
tt15131130;co0149712
tt2935622;co0409029
tt2935622;co0048322
tt2935622;co0144901
tt22805652;co0941562
tt8373206;co0006881
tt8373206;co0744411
tt8373206;co0113177
tt28590661;co0030799
tt28590661;co0056755
tt28590661;co0047476
tt1659192;co0265024
tt1659192;co0012412
tt1659192;co0006395
tt21087452;co0320028
tt21087452;co0550249
tt21087452;co0817261
tt30106363;co0768070
tt30106363;co0870428
tt30106363;co0697068
tt10720352;co0006881
tt10720352;co0760839
tt10720352;co0164393
tt0077788;co0024579
tt0077788;co0704131
tt8368368;co0386252
tt8368368;co0717499
tt8368368;co0121295
tt26744818;co0863030
tt26744818;co0573845
tt26744818;co0390625
tt32919648;co0136751
tt32919648;co0172053
tt32919648;co0056755
tt28812875;co0203410
tt28812875;co0214455
tt28812875;co1088140
tt5112584;co0943020
tt5112584;co0911185
tt5112584;co0859551
tt32561659;co0132285
tt32561659;co0716235
tt32561659;co0324080
tt32373637;co0521950
tt32373637;co0038517
tt32373637;co0238491
tt27490099;co0044413
tt27490099;co0365291
tt27490099;co0047476
tt27742699;co0184003
tt27742699;co0234667
tt27742699;co0534118
tt9376490;co0538095
tt9376490;co0503846
tt9376490;co0851647
tt26733317;co0078768
tt26733317;co0848394
tt27902121;co1064049
tt27902121;co0037614
tt27902121;co0397226
tt26656556;co0726043
tt26656556;co0024845
tt26656556;co0056755
tt26936666;co0486689
tt29268110;co0023400
tt29268110;co0663819
tt29268110;co0069651
tt7959138;co0713538
tt7959138;co0754311
tt7959138;co0259111
tt7737800;co0690042
tt7737800;co0474730
tt7737800;co0084207
tt29623480;co0169264
tt29623480;co0129164
tt29623480;co0005073
tt27911000;co0189525
tt27911000;co0538116
tt27911000;co0386358
tt1609486;co0050868
tt1609486;co0022730
tt1609486;co0420822
tt10695672;co0384685
tt10695672;co0030799
tt10695672;co0996894
tt27505308;co0286529
tt27505308;co0510512
tt32086046;co0498970
tt32086046;co0028557
tt32086046;co0346444
tt28542205;co0549990
tt28542205;co0163514
tt28542205;co0711217
tt32085997;co0423337
tt32085997;co1065215
tt32085997;co0063732
tt8864596;co0390995
tt8864596;co1014953
tt8864596;co0644194
tt24082520;co0173482
tt24082520;co0266887
tt24082520;co0001935
tt32352238;co1060351
tt32352238;co0511197
tt32352238;co0613914
tt32889937;co0507088
tt32889937;co0336439
tt32889937;co0028557
tt27023385;co0983711
tt32186579;co1083537
tt32186579;co1024768
tt32186579;co0174795
tt23448260;co0085733
tt23448260;co0584114
tt23448260;co0456778
tt31797833;co0571461
tt29195603;co0163472
tt33269637;co1074390
tt33269637;co0474751
tt33269637;co0056755
tt26743414;co0587432
tt26743414;co0032439
tt26743414;co0022869
tt1121948;co1020336
tt1121948;co0028338
tt1121948;co0051618
tt32186523;co0654371
tt32186523;co1060570
tt16491324;co0656322
tt16491324;co0159405
tt7578486;co0670974
tt7578486;co0531127
tt16366836;co0050868
tt16366836;co0338101
tt16366836;co0381873
tt24807110;co0687402
tt24807110;co0907516
tt24807110;co0719219
tt27403986;co0258172
tt27403986;co0080580
tt27403986;co0041356
tt27811106;co0012835
tt27811106;co0028557
tt27811106;co0476953
tt26315142;co0972953
tt26315142;co0972954
tt26315142;co0747752
tt4772188;co0853591
tt4772188;co0034331
tt4772188;co0419228
tt5867314;co0781821
tt5867314;co0293067
tt5867314;co0250636
tt28485522;co0825573
tt28485522;co0035308
tt30060943;co0036163
tt30060943;co0057919
tt30060943;co0009031
tt28607951;co0118724
tt28607951;co0251858
tt30973261;co0647355
tt30973261;co0318380
tt30973261;co0544623
tt30192483;co0085679
tt30192483;co0047476
tt30192483;co0678648
tt14857528;co0086943
tt15939198;co0861654
tt15939198;co0718214
tt15939198;co0007127
tt31394126;co1049218
tt31394126;co0657392
tt30325268;co0055502
tt30325268;co0063732
tt30325268;co0625796
tt29414998;co0340667
tt32020404;co1066468
tt32020404;co0002663
tt0110057;co0076348
tt0110057;co0106797
tt17526714;co0057311
tt17526714;co1065490
tt17526714;co1085223
tt23790342;co0172053
tt23790342;co0519417
tt23790342;co0056755
tt15325794;co0640069
tt15325794;co0332878
tt15325794;co0907516
tt31142500;co0716235
tt26656538;co0726043
tt26656538;co0230609
tt26656538;co0079764
tt27656132;co0856370
tt27656132;co0394516
tt32146448;co0916596
tt32146448;co1000746
tt32146448;co1096585
tt32086032;co0365291
tt32086032;co0028557
tt32086032;co0144901
tt30953759;co1050832
tt30953759;co0567064
tt21993194;co0032342
tt21993194;co0071388
tt21993194;co0056755
tt27410895;co0579299
tt29331425;co0167020
tt29331425;co0022869
tt29331425;co0044140
tt32128870;co0857200
tt32128870;co0400151
tt31597947;co0260252
tt31597947;co0136712
tt31597947;co0091434
tt9218128;co0023400
tt9218128;co0074212
tt9218128;co0015520
tt27599851;co0351221
tt30319516;co0838988
tt30319516;co0670540
tt30319516;co0259945
tt27819140;co0031937
tt27819140;co0056755
tt27819140;co0998544
tt14603848;co0022946
tt14603848;co0438076
tt22036406;co0283500
tt22036406;co0398480
tt30217143;co0359958
tt31414944;co0496942
tt31414944;co0340966
tt31414944;co0150005
tt33996092;co0571461
tt33996092;co0069524
tt33996092;co0870428
tt28497662;co0063887
tt28497662;co1015483
tt28497662;co0069340
tt15716284;co0761937
tt15716284;co1042584
tt22175634;co0817112
tt22175634;co0559146
tt22175634;co0262573
tt27775137;co0518983
tt27775137;co0073896
tt27775137;co0044989
tt31064841;co0042399
tt31064841;co0094261
tt31064841;co0104950
tt10462154;co0044919
tt10462154;co0602505
tt10462154;co0047476
tt31948263;co0258326
tt31948263;co0253907
tt31948263;co0044140
tt28319139;co0197387
tt28319139;co0056755
tt28319139;co0585010
tt2963262;co0249059
tt2963262;co0173606
tt2963262;co0641289
tt25052668;co0701840
tt25052668;co1077052
tt25052668;co0741924
tt30796283;co0065548
tt30796283;co0057919
tt30796283;co1100137
tt14824600;co0046718
tt14824600;co0072876
tt14824600;co0046203
tt33319928;co0681607
tt33319928;co0968971
tt27721737;co0085679
tt27721737;co0056755
tt27721737;co0028557
tt21292166;co0184114
tt21292166;co0434185
tt21292166;co0591034
tt27179695;co1092260
tt27179695;co0892189
tt32390459;co0089000
tt32390459;co0748836
tt32390459;co0031991
tt16539454;co0994775
tt16539454;co0770756
tt16539454;co0539469
tt14371860;co0071240
tt14371860;co0149632
tt27821575;co0638223
tt27821575;co0663623
tt27821575;co0069524
tt21054736;co0086720
tt31474594;co0483172
tt27156915;co0847440
tt27156915;co0047476
tt27156915;co0056755
tt32086034;co0044919
tt32086034;co0044140
tt32086034;co0625796
tt1262426;co0005073
tt1262426;co0093810
tt1262426;co0716013
tt20215234;co0215519
tt20215234;co0635417
tt20215234;co0251858
tt7461686;co0002521
tt7461686;co0864447
tt7461686;co0628817
tt22889928;co0458832
tt22889928;co0953469
tt22889928;co0209925
tt28522540;co0365291
tt28522540;co0044413
tt28522540;co0044140
tt28452681;co1008802
tt28452681;co1008803
tt27417166;co0381090
tt27417166;co0450450
tt27417166;co0086123
tt14813816;co0182561
tt14813816;co0191624
tt14813816;co0460620
tt14506102;co0392277
tt14506102;co0578944
tt14506102;co0404469
tt32220439;co0076886
tt32220439;co0473977
tt32220439;co0011981
tt31113406;co0385003
tt30804400;co0291647
tt30804400;co0566993
tt19815456;co0396812
tt19815456;co0287329
tt19815456;co0576626
tt29994753;co0309207
tt29994753;co1078807
tt29994753;co1098556
tt31501832;co0029831
tt33396612;co0528018
tt33396612;co0587432
tt33396612;co0678648
tt24852746;co0895537
tt31691389;co0184697
tt19383190;co0136751
tt19383190;co0478095
tt19383190;co0034439
tt29359373;co0356646
tt29359373;co0474887
tt29359373;co0641325
tt21993128;co0032342
tt21993128;co0044140
tt21993128;co0434185
tt5040012;co0042399
tt5040012;co0442328
tt5040012;co0329296
tt21382296;co0567243
tt21382296;co1012379
tt21382296;co0819670
tt27760132;co0063732
tt27760132;co0076352
tt28636876;co0390467
tt22694908;co0014098
tt22694908;co0007212
tt22694908;co0007661
tt33073915;co0632807
tt33073915;co0688398
tt33073915;co0028557
tt13186482;co0008970
tt13186482;co0191414
tt27829770;co0378200
tt27829770;co0586362
tt27829770;co0069340
tt33298403;co0070074
tt33298403;co0028557
tt33298403;co1089093
tt25434834;co0425462
tt25434834;co0298330
tt27641422;co0179504
tt27641422;co0066197
tt27641422;co0451615
tt26742497;co0979974
tt26742497;co0091397
tt26742497;co0604950
tt33336296;co0004276
tt33336296;co0031991
tt33336296;co0613914
tt18259086;co0023400
tt18259086;co0730287
tt18259086;co0011134
tt33504161;co0405239
tt33504161;co0366510
tt33504161;co1103477
tt8790086;co0050868
tt8790086;co0047120
tt8790086;co0180492
tt28608358;co0692721
tt28608358;co0058071
tt28608358;co0465776
tt2396431;co0023400
tt2396431;co0030016
tt21651560;co0189525
tt21651560;co0866020
tt21651560;co0894699
tt7214954;co0696274
tt7214954;co0822606
tt7214954;co0202069
tt23049206;co0126452
tt23049206;co0056755
tt23049206;co0511531
tt22640398;co0189525
tt22640398;co0866020
tt22640398;co0667239
tt11247622;co0902330
tt11247622;co0448415
tt11247622;co0006277
tt30439035;co0764810
tt29610108;co0025026
tt29610108;co0688398
tt29610108;co1101733
tt14680834;co1044183
tt14680834;co0535424
tt14680834;co0638037
tt28277817;co0103694
tt28277817;co0037450
tt28277817;co0840504
tt33030320;co0167020
tt33030320;co0745266
tt33030320;co0142617
tt27131358;co0047476
tt27131358;co0167631
tt27131358;co0445206
tt10781034;co0734574
tt10781034;co0011445
tt10781034;co0398639
tt26083700;co0692811
tt26083700;co0867284
tt26083700;co0030599
tt28347814;co1091059
tt28347814;co0169264
tt28347814;co0021660
tt33984333;co0172053
tt33984333;co0690981
tt33984333;co0056755
tt22257924;co0037775
tt28332337;co0729206
tt28332337;co1061169
tt28332337;co0569270
tt30327451;co0093409
tt30327451;co0056755
tt30327451;co0028557
tt32249940;co0857233
tt32249940;co0075650
tt32249940;co0047104
tt9320170;co0398661
tt9320170;co0485229
tt9320170;co0066197
tt28015403;co0390816
tt28015403;co0750354
tt28015403;co0528564
tt27503400;co0925118
tt27503400;co0262573
tt27503400;co0044140
tt27180099;co0576626
tt27180099;co0197930
tt27180099;co0184114
tt33298252;co0588131
tt33298252;co0025720
tt33298252;co0580166
tt28349668;co0076118
tt28349668;co0449322
tt28349668;co0273107
tt18346498;co0390816
tt18346498;co0318748
tt18346498;co0820698
tt17074508;co0643784
tt17074508;co0303179
tt17074508;co0675719
tt33396608;co0070074
tt33396608;co0079764
tt33396608;co0593456
tt26412602;co0980987
tt26412602;co0980988
tt31112509;co0126714
tt31112509;co0154245
tt27958252;co0660049
tt27958252;co0673103
tt27958252;co0812998
tt15816398;co0403260
tt15816398;co0638241
tt14907564;co0251553
tt14907564;co1108582
tt14907564;co0958919
tt17163970;co0103531
tt17163970;co1075114
tt15459206;co0262573
tt15459206;co0956307
tt15459206;co0226353
tt29439114;co0573845
tt29439114;co0006440
tt29439114;co0157183
tt22216888;co0315631
tt22216888;co0063732
tt22216888;co0627173
tt21060166;co0476886
tt21060166;co0133361
tt3104110;co0488624
tt3104110;co0072623
tt3104110;co0550384
tt8008948;co0014103
tt8008948;co0670041
tt8008948;co0715925
tt14260836;co0882120
tt14260836;co0614532
tt14260836;co0392112
tt21191806;co0976243
tt21191806;co0286257
tt21191806;co0471089
tt30416258;co0423337
tt30416258;co1065215
tt30416258;co0063732
tt10078772;co0687402
tt10078772;co0022730
tt10078772;co0073417
tt32284154;co0381633
tt32284154;co0956401
tt30519830;co0057267
tt30519830;co0031991
tt30519830;co0028557
tt4216984;co0005073
tt4216984;co0098315
tt4216984;co1106877
tt14961016;co0018942
tt14961016;co0258481
tt14961016;co0076886
tt28601337;co0876651
tt28601337;co0571461
tt28601337;co0044140
tt14209618;co0461591
tt14209618;co0186583
tt14209618;co0274702
tt32103879;co0060537
tt32103879;co0056755
tt32103879;co0036163
tt21615536;co0718575
tt21615536;co0188698
tt21615536;co0065288
tt27957740;co0880634
tt27957740;co0576755
tt27957740;co0918329
tt34726237;co1098627
tt34726237;co0561553
tt34726237;co0801259
tt27436132;co0158623
tt27436132;co0367651
tt30057084;co0708111
tt30057084;co0390816
tt30057084;co0826201
tt27190164;co0761137
tt14949634;co0368700
tt14949634;co0047476
tt14949634;co0071388
tt31307675;co0867582
tt31307675;co0428124
tt31307675;co0028557
tt26237514;co0491684
tt26237514;co0202716
tt26237514;co0973590
tt31015344;co0328412
tt26470811;co0204859
tt23770030;co0394100
tt23770030;co0234956
tt23770030;co0961855
tt21651200;co0945484
tt21651200;co0728853
tt11563598;co0817344
tt11563598;co0265246
tt11563598;co0028932
tt27540982;co0344365
tt27540982;co0999254
tt31350080;co0554470
tt31350080;co0432917
tt31350080;co0341684
tt13884444;co0203688
tt13884444;co0608971
tt13884444;co0072737
tt23451240;co0186337
tt23451240;co0624757
tt23451240;co0309405
tt26584495;co0378412
tt26584495;co0046718
tt26584495;co0084207
tt27804164;co0499379
tt27804164;co0974327
tt27804164;co0009031
tt29544253;co0028055
tt29544253;co0643524
tt29544253;co0201091
tt30973842;co1084331
tt30973842;co0201091
tt30973842;co0268513
tt28479262;co1031934
tt28479262;co0800398
tt28479262;co0587502
tt28249919;co0265102
tt28249919;co1045096
tt34463310;co1072416
tt34463310;co1105545
tt34463310;co0925733
tt27907969;co0338193
tt27907969;co0663855
tt27907969;co0018168
tt22191712;co0249059
tt22191712;co0280251
tt22191712;co0066197
tt5822536;co0047476
tt5822536;co0050868
tt5822536;co0222021
tt31438434;co0370512
tt31438434;co0175933
tt31438434;co0201961
tt32119317;co0093409
tt32119317;co0257823
tt32119317;co0721120
tt28082769;co0482823
tt28082769;co0864447
tt28082769;co0002257
tt31015278;co0670729
tt31015278;co0376221
tt31015278;co0436411
tt30089457;co0880854
tt33613785;co0022869
tt33613785;co0079764
tt33613785;co0323703
tt22893404;co0779330
tt22893404;co0245364
tt22893404;co0237185
tt26625693;co0690042
tt26625693;co0825633
tt26625693;co0134409
tt14513804;co0051941
tt35199472;co0057919
tt35199472;co0678648
tt35199472;co0036163
tt32365122;co0752082
tt32365122;co0028557
tt32365122;co0125554
tt33396597;co0367060
tt33396597;co0540139
tt33396597;co0044140
tt32063050;co0005073
tt32063050;co0047476
tt32063050;co0022594
tt15495150;co0007038
tt15495150;co0650527
tt15495150;co0144901
tt11703244;co0807704
tt11703244;co0006881
tt11703244;co0364545
tt27952254;co0293017
tt27952254;co0324308
tt27952254;co0382256
tt32606918;co1075133
tt32606918;co0978667
tt32606918;co0763949
tt33030107;co0437899
tt33030107;co0638223
tt29296048;co0521268
tt29296048;co1065936
tt29296048;co0260528
tt21227864;co0319272
tt21227864;co0471026
tt21227864;co0544810
tt8999762;co0163323
tt8999762;co1082620
tt8999762;co0992998
tt15352542;co0750626
tt15352542;co0072876
tt27850647;co0448484
tt27850647;co0354546
tt27850647;co0587139
tt27476906;co0443227
tt27476906;co0330485
tt27476906;co0341996
tt29315015;co0103694
tt29315015;co0805828
tt29315015;co0516135
tt33030403;co0029831
tt33030403;co0056755
tt33030403;co0201091
tt27714946;co0504531
tt27714946;co0957933
tt27714946;co0942778
tt27696645;co0400558
tt23558280;co0945343
tt23558280;co1092171
tt23558280;co0448035
tt32465945;co1056911
tt32465945;co0022869
tt32465945;co0079764
tt21216020;co0564046
tt30467885;co0396097
tt30467885;co0047104
tt30467885;co1074123
tt30826062;co0028557
tt30826062;co0721120
tt30826062;co0056755
tt15245268;co0580166
tt15245268;co0750920
tt4536768;co0453402
tt4536768;co0479919
tt4536768;co0333252
tt33298226;co0452823
tt33298226;co0208568
tt33298226;co1108802
tt10365912;co0353023
tt10365912;co0148020
tt24176060;co0779330
tt24176060;co0432917
tt24176060;co0845192
tt28068429;co0268660
tt28068429;co0618856
tt28068429;co0031991
tt21823606;co0478896
tt21823606;co0723136
tt21823606;co0814399
tt32843325;co0482817
tt32843325;co0707720
tt32843325;co0252368
tt33592275;co0093409
tt33592275;co0486596
tt33592275;co0028557
tt33175825;co0376600
tt30399248;co0136751
tt30399248;co0678648
tt30399248;co0733046
tt21378332;co0809791
tt21378332;co0799063
tt21378332;co0765638
tt35111035;co0028938
tt35111035;co0142006
tt30832707;co0705123
tt30832707;co0073485
tt30832707;co1088079
tt20517306;co0289314
tt20517306;co0620020
tt28131427;co0730722
tt28131427;co0581352
tt28131427;co0812998
tt13660896;co0214673
tt13660896;co0673608
tt13660896;co0056024
tt31047957;co0635371
tt31047957;co0031991
tt31047957;co0028557
tt27688034;co0725641
tt27688034;co0917135
tt27688034;co0043365
tt12299608;co0002663
tt12299608;co0136967
tt12299608;co1091406
tt29464308;co1024600
tt29464308;co0274702
tt29301256;co0726043
tt29301256;co0865745
tt29301256;co0244390
tt20395798;co0237185
tt20395798;co0241483
tt20395798;co0183821
tt4419684;co0002257
tt4419684;co0813185
tt4419684;co0539760
tt34482468;co0136751
tt34482468;co0025026
tt34482468;co0069340
tt30327721;co0333894
tt30327721;co0260528
tt30327721;co0627173
tt27907962;co0039666
tt27907962;co0949258
tt27907962;co0246993
tt26745321;co0980113
tt26745321;co0591601
tt26745321;co0355821
tt30988739;co0042399
tt30988739;co0058884
tt31566788;co0321775
tt31566788;co0202903
tt31566788;co0076118
tt32890119;co1073500
tt30227076;co0398540
tt30227076;co1052235
tt30227076;co0979475
tt34881132;co0006858
tt34881132;co0652102
tt34881132;co0545028
tt31193791;co0747471
tt31193791;co0581718
tt31193791;co0518293
tt32128950;co0820093
tt32128950;co0237562
tt32128950;co0871723
tt32119268;co0867521
tt32119268;co0474772
tt32119268;co0474773
tt23853982;co0779330
tt23853982;co0022869
tt23853982;co1004675
tt35616060;co0111334
tt35616060;co0026281
tt35616060;co1118641
tt29927144;co0099677
tt29927144;co0172053
tt29927144;co0061702
tt6208148;co0008970
tt6208148;co0093810
tt6208148;co0044374
tt33500771;co0093197
tt33500771;co1110960
tt33500771;co0047476
tt28618488;co0987017
tt28618488;co0643524
tt28618488;co0071388
tt27587485;co0501664
tt27587485;co0429528
tt35077924;co0136751
tt35077924;co1116940
tt35077924;co0953933
tt10323412;co0625798
tt10323412;co0288755
tt10323412;co0031991
tt32874862;co0214005
tt32874862;co0262573
tt32874862;co0063732
tt30441039;co0283128
tt30441039;co0380149
tt30441039;co0444380
tt7766378;co0295628
tt7766378;co0678569
tt7766378;co0856290
tt32119297;co1061545
tt32119297;co1025256
tt32192665;co0870226
tt32192665;co1048797
tt32192665;co0069340
tt33298339;co0401721
tt33298339;co0091516
tt33298339;co0028557
tt21815562;co0002663
tt21815562;co0049390
tt29031223;co0004276
tt29031223;co0366066
tt29031223;co0056755
tt22023622;co0615305
tt22023622;co1087570
tt22023622;co0917856
tt20420646;co0052813
tt20420646;co0099654
tt20420646;co0164664
tt14537248;co0580691
tt14537248;co0740953
tt35404638;co0136773
tt35404638;co0821004
tt35404638;co0079764
tt35661599;co0528018
tt35661599;co0678648
tt35661599;co0144901
tt28150132;co0708111
tt28150132;co0030755
tt28150132;co1078808
tt34052034;co0405239
tt34052034;co0366510
tt34052034;co0124813
tt32648798;co0917938
tt31522349;co0502451
tt26348412;co0630987
tt26348412;co0578658
tt33047906;co0028557
tt33047906;co0593456
tt7787524;co0656322
tt7787524;co0004265
tt7787524;co0011615
tt27679443;co0027458
tt27679443;co0037930
tt27679443;co0812864
tt27911420;co0245671
tt27911420;co0064893
tt27911420;co0026273
tt32558992;co0010568
tt32558992;co0477903
tt32558992;co0714117
tt33481442;co0304396
tt26245982;co0624136
tt26245982;co1018980
tt26245982;co0296469
tt27005178;co0129339
tt27005178;co0044140
tt27005178;co0028557
tt13176330;co0497415
tt13176330;co0055855
tt13176330;co0359412
tt15222252;co0918624
tt15222252;co1092571
tt15222252;co0861783
tt27737203;co0365291
tt27737203;co0564991
tt27737203;co0047476
tt27811009;co0313662
tt27811009;co0942966
tt29603959;co0023400
tt29603959;co0156293
tt29603959;co0945906
tt30195482;co0248277
tt30195482;co0603858
tt30195482;co0812024
tt14041896;co0591253
tt14041896;co0571155
tt14041896;co0001803
tt27834329;co0661787
tt27834329;co1051615
tt27834329;co0569768
tt30321146;co1061147
tt30321146;co0544743
tt31719426;co0098777
tt31719426;co0366079
tt31719426;co0819731
tt34997988;co0093409
tt34997988;co1122970
tt34997988;co0056755
tt32046117;co0215798
tt32046117;co0214005
tt32046117;co1058466
tt0899043;co0781821
tt0899043;co0381873
tt0899043;co0701714
tt27811483;co0167004
tt10954718;co0129164
tt10954718;co0671719
tt10954718;co0005073
tt28297850;co0132227
tt28297850;co0052216
tt28297850;co0066197
tt32535595;co0367060
tt32535595;co0079764
tt32535595;co0028557
tt27540217;co0539469
tt30330486;co0142567
tt30330486;co0420758
tt30330486;co0044140
tt9462944;co0676679
tt9462944;co0251236
tt9462944;co0412882
tt31193064;co0029831
tt31193064;co0588131
tt31193064;co1050757
tt29389846;co0126452
tt29389846;co0179503
tt29389846;co0712645
tt30327762;co0682436
tt30609236;co0066496
tt30609236;co0028557
tt30609236;co0346444
tt35934771;co0021102
tt35705226;co0191068
tt35705226;co0172053
tt35705226;co0056755
tt11891850;co0315755
tt11891850;co0167631
tt11891850;co0783825
tt34716502;co0309221
tt34716502;co0781234
tt34716502;co0818897
tt31193180;co0002663
tt31193180;co1090055
tt31193180;co0843639
tt26732332;co1079418
tt26732332;co0300974
tt26732332;co0841632
tt26671996;co1048632
tt26671996;co0823926
tt26671996;co0827224
tt34208307;co0163472
tt34208307;co0056755
tt34208307;co0201091
tt26244212;co0927044
tt26244212;co0974097
tt32890186;co0349562
tt32890186;co0666968
tt32890186;co0004329
tt19864832;co0580964
tt19864832;co0928815
tt19864832;co0810128
tt32223398;co0539469
tt32223398;co0623290
tt13610344;co0104621
tt13610344;co0176028
tt13610344;co0183821
tt33305346;co0073298
tt33305346;co0044140
tt33305346;co0625796
tt30141676;co0920300
tt30141676;co1035806
tt30141676;co0398675
tt12981702;co0088354
tt12981702;co0636501
tt12981702;co0041926
tt35636950;co0002212
tt33610694;co0977611
tt33610694;co0047476
tt33610694;co0069340
tt30317033;co0037450
tt30317033;co1009542
tt30317033;co0737337
tt34930723;co0642687
tt34930723;co1114360
tt3566834;co0002663
tt3566834;co0159111
tt3566834;co0084207
tt10236164;co0095264
tt10236164;co0563544
tt10236164;co0349562
tt31807233;co0581716
tt31807233;co0518553
tt31807233;co1067617
tt35530859;co0726043
tt35530859;co0286527
tt35530859;co1047869
tt29580825;co0914887
tt29580825;co0953933
tt29580825;co0056755
tt32370862;co1114831
tt32370862;co0900597
tt32370862;co0079764
tt29884526;co0935559
tt29884526;co1111116
tt29634258;co0089507
tt29634258;co0129339
tt31392609;co0618111
tt31392609;co1099400
tt33305312;co1101274
tt28545881;co0617734
tt28545881;co0636486
tt28545881;co0016812
tt8866456;co0395263
tt8866456;co0390816
tt8866456;co0295628
tt31229255;co0025947
tt31229255;co0678564
tt31229255;co0716221
tt29887422;co0900597
tt29887422;co0044140
tt29887422;co0024845
tt17489650;co0244345
tt17489650;co0600176
tt17489650;co0904375
tt26656750;co0571461
tt26656750;co0726043
tt26656750;co0063732
tt34257047;co1093262
tt34257047;co1110415
tt34257047;co0519857
tt32149847;co0098315
tt32149847;co0071240
tt32149847;co1109155
tt14186876;co0719901
tt14186876;co0304087
tt14186876;co0838930
tt35420252;co0107086
tt35420252;co0047476
tt35420252;co0056755
