movie_id;director_id
tt0193715;nm0318875
tt0193741;nm0702522
tt0193763;nm0754050
tt0193837;nm0790250
tt0193854;nm0180912
tt0193879;nm2406112
tt0193971;nm0546153
tt0193995;nm0666882
tt0193997;nm0399608
tt0194026;nm0463740
tt0194027;nm0879513
tt0194104;nm0892400
tt0194109;nm0331757
tt0194119;nm0373136
tt0194129;nm0768011
tt0194143;nm0662090
tt0194146;nm0871456
tt0194155;nm0067169
tt0194169;nm0368690
tt0194201;nm0347589
tt0194218;nm0111303
tt0194248;nm0030748
tt0194268;nm0408650
tt0194283;nm0844541
tt0194314;nm0106924
tt0194350;nm0533334
tt0194353;nm1818068
tt0194368;nm0530579
tt0194368;nm1969399
tt0194378;nm0718736
tt0194410;nm0595136
tt0194426;nm0367926
tt0194519;nm0788526
tt0194530;nm0382072
tt0194710;nm0600024
tt0194722;nm0282708
tt0194748;nm0220795
tt0194748;nm0894098
tt0194773;nm0089502
tt0194800;nm0004161
tt0194827;nm0025336
tt0194841;nm0441525
tt0194852;nm0868378
tt0194876;nm0826642
tt0194918;nm0954066
tt0194926;nm0553941
tt0194984;nm0497379
tt0195001;nm0065496
tt0195002;nm0890060
tt0195007;nm0094572
tt0195039;nm0661700
tt0195063;nm0854093
tt0195153;nm0275269
tt0195185;nm0939147
tt0195209;nm0223964
tt0195231;nm0890060
tt0195232;nm0546329
tt0195234;nm0170719
tt0195248;nm0659626
tt0195256;nm0943202
tt0195260;nm0791495
tt0195274;nm0873608
tt0195281;nm0434387
tt0195307;nm0412017
tt0195308;nm0397791
tt0195308;nm0437182
tt0195324;nm0675502
tt0195335;nm0781953
tt0195341;nm0370868
tt0195352;nm0623937
tt0195360;nm0835629
tt0195379;nm2095769
tt0195402;nm0791468
tt0195526;nm0269033
tt0195593;nm0578850
tt0195621;nm0760072
tt0195624;nm0635001
tt0195630;nm0003229
tt0195631;nm0487597
tt0195685;nm0001752
tt0195714;nm0939128
tt0195778;nm0686184
tt0195814;nm0474398
tt0195857;nm0698378
tt0195944;nm0271084
tt0195945;nm0139867
tt0195960;nm0092202
tt0195968;nm0549435
tt0195994;nm0156047
tt0195994;nm12894136
tt0196000;nm0386620
tt0196000;nm0843785
tt0196068;nm0935095
tt0196100;nm0945324
tt0196106;nm0898547
tt0196149;nm0411178
tt0196158;nm0089502
tt0196176;nm0182499
tt0196185;nm0707691
tt0196186;nm0264967
tt0196216;nm0000095
tt0196219;nm0089502
tt0196221;nm0160614
tt0196223;nm0160952
tt0196228;nm0059800
tt0196229;nm0001774
tt0196312;nm0441525
tt0196339;nm0136025
tt0196355;nm0149631
tt0196372;nm0937600
tt0196381;nm0737400
tt0196382;nm0313745
tt0196383;nm0477506
tt0196420;nm0598336
tt0196459;nm0056355
tt0196503;nm0647210
tt0196503;nm0831080
tt0196510;nm0758949
tt0196516;nm0818944
tt0196526;nm0197929
tt0196527;nm0874997
tt0196582;nm0196614
tt0196596;nm0706296
tt0196614;nm0613318
tt0196635;nm0576494
tt0196642;nm0136025
tt0196708;nm0525141
tt0196709;nm0320510
tt0196714;nm0687745
tt0196723;nm0443329
tt0196742;nm0287566
tt0196750;nm0227460
tt0196811;nm0598173
tt0196817;nm0437541
tt0196848;nm0228013
tt0196857;nm0005421
tt0196879;nm0745541
tt0196917;nm0367187
tt0196983;nm0719989
tt0196995;nm0018838
tt0197042;nm0441525
tt0197049;nm0532039
tt0197072;nm0671060
tt0197094;nm0612786
tt0197096;nm0149446
tt0197213;nm0944937
tt0197237;nm0677941
tt0197256;nm0919051
tt0197278;nm0396141
tt0197279;nm0489660
tt0197294;nm0517839
tt0197311;nm0077587
tt0197338;nm0351410
tt0197338;nm0351566
tt0197373;nm0416119
tt0197373;nm0538532
tt0197373;nm0846550
tt0197384;nm0003343
tt0197392;nm0500404
tt0197402;nm0413183
tt0197430;nm0136025
tt0197431;nm0197929
tt0197447;nm0136025
tt0197485;nm0956022
tt0197521;nm0002542
tt0197521;nm0393094
tt0197523;nm0698327
tt0197569;nm0241622
tt0197573;nm0717024
tt0197606;nm0250625
tt0197612;nm0419986
tt0197633;nm0736286
tt0197644;nm1085552
tt0197646;nm0317102
tt0197675;nm0011467
tt0197675;nm0459567
tt0197730;nm0475905
tt0197732;nm0537626
tt0197739;nm0185139
tt0197750;nm0241090
tt0197752;nm0305557
tt0197753;nm0912874
tt0197773;nm0010627
tt0197800;nm0757790
tt0197835;nm0757157
tt0197857;nm0427942
tt0197870;nm0449365
tt0197903;nm0794109
tt0197903;nm0888133
tt0197917;nm0898660
tt0197922;nm0249892
tt0197951;nm0560927
tt0197984;nm0083642
tt0197996;nm0445730
tt0198006;nm0200498
tt0198009;nm0316957
tt0198021;nm0931285
tt0198278;nm0812177
tt0198284;nm0861151
tt0198294;nm0415769
tt0198297;nm0056355
tt0198316;nm0140241
tt0198346;nm0264564
tt0198346;nm0491478
tt0198346;nm0732555
tt0198351;nm0812176
tt0198371;nm0913829
tt0198386;nm0227781
tt0198410;nm0812177
tt0198434;nm0003989
tt0198452;nm0136025
tt0198457;nm0136025
tt0198460;nm0197824
tt0198465;nm0812177
tt0198481;nm0889402
tt0198488;nm0028198
tt0198488;nm0197929
tt0198503;nm0140241
tt0198506;nm0879755
tt0198554;nm0879755
tt0198586;nm0006809
tt0198600;nm0197929
tt0198654;nm0208862
tt0198668;nm0531296
tt0198684;nm0846720
tt0198698;nm0757157
tt0198708;nm0689838
tt0198712;nm0812177
tt0198723;nm0646159
tt0198750;nm0826642
tt0198752;nm0144689
tt0198752;nm0595063
tt0198769;nm0415059
tt0198769;nm10304264
tt0198781;nm0230032
tt0198781;nm0798899
tt0198781;nm0881279
tt0198786;nm0812177
tt0198811;nm0654775
tt0198825;nm0388648
tt0198837;nm0632152
tt0198871;nm0545513
tt0198874;nm0496029
tt0198893;nm0781230
tt0198903;nm0096025
tt0199000;nm0002699
tt0199007;nm0320697
tt0199023;nm0407489
tt0199031;nm0481628
tt0199036;nm0556396
tt0199046;nm0660252
tt0199054;nm0638630
tt0199072;nm0250625
tt0199077;nm0130691
tt0199084;nm0136025
tt0199091;nm0489660
tt0199118;nm0951518
tt0199120;nm0452002
tt0199129;nm0908326
tt0199134;nm0497579
tt0199148;nm0398739
tt0199156;nm0911048
tt0199175;nm0891580
tt0199290;nm0690770
tt0199292;nm2083564
tt0199314;nm0826437
tt0199315;nm0489660
tt0199354;nm0271815
tt0199385;nm0490541
tt0199439;nm0425426
tt0199444;nm0593014
tt0199445;nm0605245
tt0199481;nm0233585
tt0199485;nm0250625
tt0199490;nm0489660
tt0199506;nm0287566
tt0199550;nm0438602
tt0199559;nm0489660
tt0199567;nm0197929
tt0199580;nm0605245
tt0199599;nm0619966
tt0199601;nm0293801
tt0199626;nm0001005
tt0199650;nm0382776
tt0199651;nm0490541
tt0199663;nm0498677
tt0199669;nm0415852
tt0199680;nm0331471
tt0199681;nm0331471
tt0199683;nm0001429
tt0199688;nm0367187
tt0199690;nm0856915
tt0199693;nm0136025
tt0199700;nm0889216
tt0199724;nm0950454
tt0199725;nm0697656
tt0199727;nm0025823
tt0199727;nm0120987
tt0199733;nm0456426
tt0199744;nm0002840
tt0199748;nm0061792
tt0199753;nm0388817
tt0199772;nm0330528
tt0199772;nm0673664
tt0199776;nm0782430
tt0199777;nm0812546
tt0199813;nm0403226
tt0199817;nm0403226
tt0199828;nm0420669
tt0199830;nm0763626
tt0199845;nm0061792
tt0199849;nm0061792
tt0199850;nm0061792
tt0199850;nm0498381
tt0199854;nm1066215
tt0199857;nm0473791
tt0199861;nm0061792
tt0199864;nm0061792
tt0199865;nm0061792
tt0199898;nm0946875
tt0199903;nm0836825
tt0199905;nm0407489
tt0199911;nm0227460
tt0199912;nm0444848
tt0199950;nm0027183
tt0199974;nm0175730
tt0199975;nm0198642
tt0200014;nm0061792
tt0200027;nm0001508
tt0200030;nm0179278
tt0200049;nm0796402
tt0200052;nm0320946
tt0200071;nm0201094
tt0200071;nm0201095
tt0200087;nm0559877
tt0200091;nm0653620
tt0200124;nm0846720
tt0200126;nm0041229
tt0200135;nm0401247
tt0200135;nm0833708
tt0200171;nm0493701
tt0200177;nm0227460
tt0200191;nm0873296
tt0200192;nm0000972
tt0200194;nm0398771
tt0200211;nm0723260
tt0200215;nm0661345
tt0200245;nm0889402
tt0200257;nm0210701
tt0200267;nm0332892
tt0200280;nm0593243
tt0200295;nm0197929
tt0200299;nm0754328
tt0200301;nm0946638
tt0200309;nm0605245
tt0200310;nm0945481
tt0200400;nm0403226
tt0200422;nm0030612
tt0200427;nm0169296
tt0200428;nm0442693
tt0200435;nm0463315
tt0200441;nm0070867
tt0200448;nm0879283
tt0200460;nm0197929
tt0200465;nm0002044
tt0200469;nm0007128
tt0200472;nm0582479
tt0200486;nm0911075
tt0200489;nm0960253
tt0200490;nm0947998
tt0200497;nm0320697
tt0200497;nm0549159
tt0200522;nm0879576
tt0200530;nm0037708
tt0200537;nm0802885
tt0200550;nm0573589
tt0200559;nm0409325
tt0200564;nm0227460
tt0200588;nm0611313
tt0200627;nm0196614
tt0200630;nm0546686
tt0200637;nm0645516
tt0200642;nm0629259
tt0200654;nm0015091
tt0200669;nm0412465
tt0200689;nm0151844
tt0200710;nm0331471
tt0200739;nm0250625
tt0200740;nm0557945
tt0200762;nm0476174
tt0200765;nm0903819
tt0200766;nm0197929
tt0200767;nm0197929
tt0200768;nm0331471
tt0200769;nm0593014
tt0200793;nm0197929
tt0200828;nm0140638
tt0200846;nm0258477
tt0200855;nm0198800
tt0200859;nm0438602
tt0200940;nm0320697
tt0200954;nm0887996
tt0201020;nm0723570
tt0201021;nm0250625
tt0201039;nm0903819
tt0201057;nm0515491
tt0201060;nm0849271
tt0201099;nm0846720
tt0201116;nm0605245
tt0201235;nm0227460
tt0201250;nm0757157
tt0201265;nm0839268
tt0201266;nm0250625
tt0201270;nm0849544
tt0201290;nm0644399
tt0201300;nm0876468
tt0201368;nm0171443
tt0201394;nm0000907
tt0201445;nm0228013
tt0201450;nm0867104
tt0201470;nm0490541
tt0201479;nm0309456
tt0201483;nm0110300
tt0201484;nm0504495
tt0201517;nm0475905
tt0201538;nm0547017
tt0201584;nm0202982
tt0201589;nm0028198
tt0201589;nm0197929
tt0201591;nm0856915
tt0201595;nm0197929
tt0201626;nm0763490
tt0201631;nm0065009
tt0201634;nm0803084
tt0201670;nm0447312
tt0201694;nm0552693
tt0201705;nm0875040
tt0201716;nm0649033
tt0201719;nm0197929
tt0201721;nm0054221
tt0201722;nm0136025
tt0201726;nm0000608
tt0201737;nm0670580
tt0201742;nm0955136
tt0201743;nm0840485
tt0201745;nm0367187
tt0201818;nm0874997
tt0201820;nm0033986
tt0201833;nm0346837
tt0201840;nm0634897
tt0201844;nm0384862
tt0201844;nm0384863
tt0201845;nm0136025
tt0201869;nm0197929
tt0201888;nm0856124
tt0201899;nm0640964
tt0201901;nm0414312
tt0201922;nm0441526
tt0201946;nm0447469
tt0201951;nm0566982
tt0201973;nm0288173
tt0201973;nm0677941
tt0201976;nm0465352
tt0202007;nm0407489
tt0202032;nm0061792
tt0202046;nm0444848
tt0202055;nm0440267
tt0202065;nm0227460
tt0202077;nm0277933
tt0202080;nm0883357
tt0202114;nm0945324
tt0202130;nm0129387
tt0202136;nm0619966
tt0202145;nm0155179
tt0202152;nm0441526
tt0202153;nm0605245
tt0202154;nm0605245
tt0202216;nm0136025
tt0202223;nm0821412
tt0202233;nm0773593
tt0202234;nm0136025
tt0202236;nm0887055
tt0202239;nm0440396
tt0202249;nm0342096
tt0202256;nm0499721
tt0202268;nm0619966
tt0202269;nm0297846
tt0202283;nm0243191
tt0202287;nm0852244
tt0202314;nm0567979
tt0202334;nm0197929
tt0202346;nm0837458
tt0202361;nm0489660
tt0202362;nm0821412
tt0202364;nm0945282
tt0202381;nm0249528
tt0202383;nm0284011
tt0202402;nm0713527
tt0202405;nm0638308
tt0202415;nm0948950
tt0202423;nm0619966
tt0202433;nm0439748
tt0202434;nm0634607
tt0202446;nm0136025
tt0202458;nm0050466
tt0202470;nm0378893
tt0202473;nm0208171
tt0202478;nm0496752
tt0202496;nm0538935
tt0202515;nm0489660
tt0202543;nm0939147
tt0202559;nm0276349
tt0202586;nm0115200
tt0202604;nm0634607
tt0202614;nm0285238
tt0202623;nm0103655
tt0202627;nm0475852
tt0202627;nm0946638
tt0202641;nm0208343
tt0202642;nm0785135
tt0202667;nm0040125
tt0202677;nm0003160
tt0202682;nm0864775
tt0202697;nm0159201
tt0202703;nm0873608
tt0202711;nm0790957
tt0202782;nm0450581
tt0202785;nm0381599
tt0202792;nm0758033
tt0202832;nm0343275
tt0202856;nm0455873
tt0202884;nm0773593
tt0202891;nm0197929
tt0202908;nm0793881
tt0202922;nm1661491
tt0202932;nm0634607
tt0202942;nm0411085
tt0202965;nm0758924
tt0202967;nm0297935
tt0202989;nm0004627
tt0203009;nm0525303
tt0203019;nm0863387
tt0203022;nm0331471
tt0203051;nm0216816
tt0203053;nm0170113
tt0203092;nm0661345
tt0203119;nm0322242
tt0203132;nm0368051
tt0203166;nm0600546
tt0203185;nm0773593
tt0203217;nm0540949
tt0203224;nm0331471
tt0203225;nm0078654
tt0203230;nm0518836
tt0203237;nm1735905
tt0203289;nm0659313
tt0203297;nm0344973
tt0203343;nm0023929
tt0203370;nm0812176
tt0203402;nm0133426
tt0203408;nm0545099
tt0203421;nm0646832
tt0203427;nm0243355
tt0203433;nm0654717
tt0203438;nm0136025
tt0203481;nm0250625
tt0203503;nm0642135
tt0203515;nm0411405
tt0203536;nm0801916
tt0203540;nm0380957
tt0203549;nm0605743
tt0203580;nm0534979
tt0203584;nm0002645
tt0203584;nm0591362
tt0203605;nm0634607
tt0203611;nm0008152
tt0203612;nm0856267
tt0203613;nm0015648
tt0203620;nm0297935
tt0203629;nm0879755
tt0203632;nm0878756
tt0203635;nm0559597
tt0203672;nm0490487
tt0203689;nm0812176
tt0203695;nm0856267
tt0203719;nm0482033
tt0203726;nm0415859
tt0203755;nm0958969
tt0203765;nm0197929
tt0203792;nm0856915
tt0203830;nm0103498
tt0203835;nm0278735
tt0203895;nm0368674
tt0203908;nm0102547
tt0203911;nm0871779
tt0203940;nm0428109
tt0203952;nm1141083
tt0203953;nm0889399
tt0203975;nm0915529
tt0203978;nm0812177
tt0203987;nm0475879
tt0204030;nm0827974
tt0204034;nm0556065
tt0204055;nm0116830
tt0204124;nm0227460
tt0204137;nm0000114
tt0204164;nm0006357
tt0204174;nm0123009
tt0204175;nm0410769
tt0204245;nm0494110
tt0204246;nm0319241
tt0204250;nm0002844
tt0204285;nm0655065
tt0204313;nm0001317
tt0204315;nm0415658
tt0204322;nm0003931
tt0204344;nm0311503
tt0204350;nm0011689
tt0204425;nm0840651
tt0204446;nm0227460
tt0204471;nm0245040
tt0204481;nm0344933
tt0204484;nm0227460
tt0204504;nm0367915
tt0204513;nm0039350
tt0204515;nm0619966
tt0204526;nm0472087
tt0204527;nm0772082
tt0204544;nm0028393
tt0204547;nm0438602
tt0204550;nm0227460
tt0204626;nm0152741
tt0204640;nm0794971
tt0204661;nm0787125
tt0204676;nm0120526
tt0204682;nm0227460
tt0204693;nm0163011
tt0204704;nm0557927
tt0204709;nm0285090
tt0204714;nm0875213
tt0204716;nm0331471
tt0204736;nm0459080
tt0204741;nm0300210
tt0204742;nm0651690
tt0204745;nm0634607
tt0204747;nm0341896
tt0204752;nm0821815
tt0204759;nm0945324
tt0204761;nm0958558
tt0204823;nm0684314
tt0204836;nm0136025
tt0204870;nm0220146
tt0204901;nm0546673
tt0204913;nm0598229
tt0204932;nm0540297
tt0204933;nm0765307
tt0204946;nm0715636
tt0204972;nm0529101
tt0205000;nm0593610
tt0205011;nm0859323
tt0205027;nm0294878
tt0205177;nm0125753
tt0205190;nm0676577
tt0205241;nm0706350
tt0205250;nm0004462
tt0205271;nm0000265
tt0205306;nm0456699
tt0205380;nm0195934
tt0205395;nm0947447
tt0205418;nm1077968
tt0205430;nm0162952
tt0205445;nm0080315
tt0205451;nm0624374
tt0205461;nm0020150
tt0205481;nm0250625
tt0205489;nm0137664
tt0205493;nm0889402
tt0205498;nm0557846
tt0205506;nm0788700
tt0205526;nm0490375
tt0205718;nm0320306
tt0205725;nm0409646
tt0205726;nm0243921
tt0205735;nm0654830
tt0205738;nm0465551
tt0205779;nm0409079
tt0205779;nm0473704
tt0205836;nm0748207
tt0205843;nm0600409
tt0205873;nm0803203
tt0205907;nm0031888
tt0205924;nm0767586
tt0205936;nm0175365
tt0205963;nm0297935
tt0205968;nm0223522
tt0206004;nm0960244
tt0206013;nm0847223
tt0206020;nm1030225
tt0206048;nm0000755
tt0206067;nm0527453
tt0206075;nm0878716
tt0206087;nm0173724
tt0206088;nm0118345
tt0206093;nm0563473
tt0206113;nm0082841
tt0206117;nm0016234
tt0206118;nm0901404
tt0206151;nm0876942
tt0206154;nm0304604
tt0206168;nm0243921
tt0206184;nm0806248
tt0206200;nm0157337
tt0206216;nm0299175
tt0206223;nm0228479
tt0206226;nm0455214
tt0206235;nm0047595
tt0206238;nm0202545
tt0206275;nm0141961
tt0206285;nm0781230
tt0206303;nm0632970
tt0206313;nm0399002
tt0206314;nm0001093
tt0206334;nm0150802
tt0206348;nm0229119
tt0206367;nm0636487
tt0206367;nm0723704
tt0206385;nm0121203
tt0206393;nm0002194
tt0206420;nm0868643
tt0206427;nm10555171
tt0206439;nm0243659
tt0206442;nm0917688
tt0206446;nm0237123
tt0206550;nm0028393
tt0206553;nm0010882
tt0206554;nm0474839
tt0206608;nm0778338
tt0206634;nm0190859
tt0206669;nm0901404
tt0206692;nm0413912
tt0206711;nm0313745
tt0206715;nm0197929
tt0206729;nm0029042
tt0206762;nm0184016
tt0206795;nm0725345
tt0206827;nm0173207
tt0206852;nm0197929
tt0206865;nm0544114
tt0206866;nm0299697
tt0206867;nm0527121
tt0206871;nm0072159
tt0206877;nm0006768
tt0206877;nm0700393
tt0206917;nm0006845
tt0206921;nm0409791
tt0206926;nm0255780
tt0206926;nm0491402
tt0206938;nm0197929
tt0206947;nm0453954
tt0206963;nm0001441
tt0206990;nm0482592
tt0206999;nm0856915
tt0207036;nm0001942
tt0207038;nm0196614
tt0207051;nm0239320
tt0207051;nm0239322
tt0207061;nm0413459
tt0207093;nm0836575
tt0207125;nm0197929
tt0207145;nm0959916
tt0207155;nm0757157
tt0207161;nm0903232
tt0207163;nm0314068
tt0207166;nm0023207
tt0207198;nm0774221
tt0207201;nm0583600
tt0207212;nm0577647
tt0207222;nm0851253
tt0207333;nm0864016
tt0207341;nm0223522
tt0207350;nm0002192
tt0207358;nm0024825
tt0207359;nm0077495
tt0207363;nm0276946
tt0207374;nm0011467
tt0207377;nm0855613
tt0207407;nm0064415
tt0207415;nm0698184
tt0207479;nm0006734
tt0207513;nm0222428
tt0207524;nm0435701
tt0207554;nm0600034
tt0207585;nm0057666
tt0207631;nm0847749
tt0207638;nm0647592
tt0207709;nm0442926
tt0207784;nm0207536
tt0207801;nm0411428
tt0207803;nm0489660
tt0207943;nm0099324
tt0207988;nm0618405
tt0208003;nm0331532
tt0208026;nm0893872
tt0208028;nm0412666
tt0208032;nm0865573
tt0208037;nm0192463
tt0208050;nm0123299
tt0208088;nm0939540
tt0208092;nm0005363
tt0208100;nm0717024
tt0208117;nm0136025
tt0208176;nm0269533
tt0208178;nm0794048
tt0208181;nm0765250
tt0208190;nm0766649
tt0208196;nm0026442
tt0208198;nm0405128
tt0208254;nm0197929
tt0208288;nm0621915
tt0208298;nm0370985
tt0208298;nm0812474
tt0208306;nm0192698
tt0208348;nm0029458
tt0208393;nm0068167
tt0208393;nm0486522
tt0208394;nm0493894
tt0208408;nm0788700
tt0208429;nm0136579
tt0208491;nm0694946
tt0208495;nm0279051
tt0208502;nm0651900
tt0208504;nm0136579
tt0208554;nm0527852
tt0208606;nm0218547
tt0208655;nm0496622
tt0208675;nm0563760
tt0208694;nm0284774
tt0208697;nm0574423
tt0208704;nm0762517
tt0208706;nm0762517
tt0208710;nm0347890
tt0208711;nm0015570
tt0208725;nm0912238
tt0208783;nm0653073
tt0208842;nm0781261
tt0208870;nm0123931
tt0208870;nm0322387
tt0208870;nm0390063
tt0208871;nm0939147
tt0208874;nm0527109
tt0208899;nm0552269
tt0208903;nm0836942
tt0208911;nm0506290
tt0208927;nm0325885
tt0208942;nm0118778
tt0208988;nm0443181
tt0208990;nm0604335
tt0208993;nm0078166
tt0208997;nm0270800
tt0208997;nm0889595
tt0209037;nm0220652
tt0209043;nm0500758
tt0209055;nm0453270
tt0209072;nm0758924
tt0209077;nm0005767
tt0209077;nm0164187
tt0209109;nm0082802
tt0209144;nm0634240
tt0209163;nm0814085
tt0209174;nm0317834
tt0209180;nm0759685
tt0209187;nm0016475
tt0209189;nm0955443
tt0209203;nm0351411
tt0209211;nm0351411
tt0209223;nm0415245
tt0209263;nm0782244
tt0209279;nm0269967
tt0209280;nm0894742
tt0209296;nm0733435
tt0209320;nm0316957
tt0209322;nm0205542
tt0209335;nm0006445
tt0209368;nm0188521
tt0209428;nm0698119
tt0209428;nm1162279
tt0209445;nm0836136
tt0209463;nm0452102
tt0209464;nm0887690
tt0209475;nm0788202
tt0209485;nm0084328
tt0209486;nm0564559
tt0209489;nm0945717
tt0209489;nm1339889
tt0209885;nm0381714
tt0209912;nm0851611
tt0209933;nm0219136
tt0209958;nm0802248
tt0209972;nm0740213
tt0209974;nm0876440
tt0209976;nm0745541
tt0209994;nm0000080
tt0210056;nm0244800
tt0210065;nm0006476
tt0210070;nm0269502
tt0210075;nm0476201
tt0210094;nm0914058
tt0210112;nm0392837
tt0210143;nm0557945
tt0210149;nm0001505
tt0210163;nm0427136
tt0210167;nm0222545
tt0210199;nm0609399
tt0210200;nm0475905
tt0210209;nm0162952
tt0210217;nm0854697
tt0210223;nm0002534
tt0210225;nm0682251
tt0210234;nm0951197
tt0210249;nm0179542
tt0210299;nm0339245
tt0210302;nm0875354
tt0210312;nm0442929
tt0210357;nm0240582
tt0210358;nm0006554
tt0210362;nm0437490
tt0210377;nm0222409
tt0210382;nm0000941
tt0210389;nm1016428
tt0210525;nm0958573
tt0210567;nm0000398
tt0210579;nm0386957
tt0210584;nm0675032
tt0210609;nm0764316
tt0210616;nm0405336
tt0210620;nm0845386
tt0210629;nm0003960
tt0210631;nm0841291
tt0210651;nm0794048
tt0210659;nm0539491
tt0210667;nm0488555
tt0210701;nm0093051
tt0210701;nm0527329
tt0210717;nm0767022
tt0210727;nm0213340
tt0210727;nm0885108
tt0210738;nm0359081
tt0210740;nm0662820
tt0210741;nm0791248
tt0210750;nm0194955
tt0210756;nm0712013
tt0210786;nm0376301
tt0210809;nm0379872
tt0210816;nm0000365
tt0210843;nm0002728
tt0210915;nm0126802
tt0210916;nm0403225
tt0210920;nm0451211
tt0210930;nm0098439
tt0210943;nm0836557
tt0210945;nm0945026
tt0210953;nm0708545
tt0210964;nm0367121
tt0210971;nm0896662
tt0210988;nm0796133
tt0211032;nm0289576
tt0211103;nm0671105
tt0211126;nm0080315
tt0211181;nm0510674
tt0211286;nm0860019
tt0211303;nm0319624
tt0211309;nm0292654
tt0211309;nm0292655
tt0211310;nm1046334
tt0211328;nm0287988
tt0211343;nm0343310
tt0211344;nm0001945
tt0211347;nm0683679
tt0211358;nm0433073
tt0211359;nm0362854
tt0211372;nm0491671
tt0211387;nm0654830
tt0211401;nm0030681
tt0211413;nm0847690
tt0211443;nm0410494
tt0211445;nm0309697
tt0211465;nm0002718
tt0211465;nm0505522
tt0211468;nm0560816
tt0211492;nm0331296
tt0211504;nm0025534
tt0211554;nm0557501
tt0211577;nm0022335
tt0211634;nm0122216
tt0211634;nm0122217
tt0211653;nm0434152
tt0211653;nm2006011
tt0211661;nm0004165
tt0211661;nm0404438
tt0211663;nm0346436
tt0211714;nm0500988
tt0211718;nm0309697
tt0211718;nm0465298
tt0211719;nm0233920
tt0211737;nm0401247
tt0211737;nm0833708
tt0211900;nm0088397
tt0211915;nm0000466
tt0211919;nm0626706
tt0211933;nm1703612
tt0211934;nm0122216
tt0211934;nm0122217
tt0211938;nm0298807
tt0211941;nm0908352
tt0211946;nm0836708
tt0211954;nm0676544
tt0211957;nm0665807
tt0211971;nm0405759
tt0211971;nm0902839
tt0212048;nm0340244
tt0212059;nm0001411
tt0212075;nm0596571
tt0212132;nm0208854
tt0212194;nm0947248
tt0212215;nm0744630
tt0212233;nm0434035
tt0212233;nm0678878
tt0212271;nm0770974
tt0212292;nm0318580
tt0212294;nm0652926
tt0212311;nm0057819
tt0212338;nm0005366
tt0212346;nm0677953
tt0212380;nm0106456
tt0212408;nm0645516
tt0212423;nm0155295
tt0212474;nm0765761
tt0212495;nm0303832
tt0212517;nm0546057
tt0212522;nm0652213
tt0212537;nm0203194
tt0212573;nm0586841
tt0212604;nm0083656
tt0212615;nm0664852
tt0212633;nm0061955
tt0212667;nm0401010
tt0212712;nm0939182
tt0212719;nm0003875
tt0212720;nm0000229
tt0212742;nm0546159
tt0212772;nm0122344
tt0212797;nm0273980
tt0212815;nm0080120
tt0212826;nm0516360
tt0212827;nm0000915
tt0212830;nm0001681
tt0212854;nm0033005
tt0212860;nm0324810
tt0212864;nm0939147
tt0212867;nm0006518
tt0212879;nm0442207
tt0212897;nm0080661
tt0212910;nm0145309
tt0212936;nm0924429
tt0212974;nm0365615
tt0212985;nm0000631
tt0213053;nm0875896
tt0213121;nm0610496
tt0213134;nm0664582
tt0213149;nm0000881
tt0213159;nm0727141
tt0213195;nm0616313
tt0213203;nm0075010
tt0213203;nm0218450
tt0213205;nm0002593
tt0213231;nm0388366
tt0213245;nm0619170
tt0213260;nm0272613
tt0213314;nm0155598
tt0213322;nm0689983
tt0213446;nm0211408
tt0213512;nm0898565
tt0213524;nm0220828
tt0213544;nm0220828
tt0213561;nm0862692
