"imdb_id","french_title","original_title","year","duration","rating","num_rate","budget","synopsis","movie_id","genre_id","genre_id-2","name","movie_id-2","country_id","country_id-2","country"
"tt0111666","La guerre des boutons, ça recommence","War of the Buttons",1994,94,"7.4",4071,NULL,"The children of Ballydowse and Carrickdowse engage in battles where they cut of the buttons, shoe-laces and underwear of their captured opponents. This is to get the boys in trouble with their parents. They go to battle in mass groups of dozens, throwing stones and cutting off their opponents buttons etc. And sometimes they go to battle completely naked and exposed. In one such scene about 30 boys return from a battle to celebrate victory at a barn-house only to find some girls waiting for them and they get very embarrassed at losing their privacy.","tt0111666",9,9,"Drama","tt0111666",60,60,"France"
"tt0111817","Zamok","Zamok",1994,120,"7",570,NULL,"The story of Kafka's Castle.","tt0111817",9,9,"Drama","tt0111817",60,60,"France"
"tt0111845","Au travers des oliviers","Zire darakhatan zeyton",1994,103,"7.8",6620,NULL,"The movie focuses on one of the events in Et la vie continue (1992), and explores the relationship between the movie director, and the actors. The local actors play a couple who got married right after the earthquake. In reality, the actor is trying to persuade the actress that they should get married.","tt0111845",9,9,"Drama","tt0111845",60,60,"France"
"tt0111856","À la folie","À la folie",1994,98,"5.5",361,NULL,"Alice is a promising young artist in Paris. Her boyfriend Franck, a boxer, has just moved in to her attic flat. Then her sister Elsa, a bored housewife, leaves her unfaithful husband Thomas and turns up unannounced to stay with Alice and Franck. Elsa disrupts their life by playing psychological games with them, but they cannot bring themselves to throw her out.","tt0111856",9,9,"Drama","tt0111856",60,60,"France"
"tt0112291","Adultère (mode d'emploi)","Adultère (mode d'emploi)",1995,95,"5.6",218,NULL,"Twenty-four hours in the life of a couple, engulfed in the harsh world of a big city. At the end of these twenty-four hours, Bruno and Fabienne may have touched on the possible solution to the eternal misunderstanding arising from man's quest for sex and woman's quest for love...","tt0112291",9,9,"Drama","tt0112291",60,60,"France"
"tt0112304","Adam et Eve","Adão e Eva",1995,104,"5.7",438,NULL,"Catarina Menezes is a bisexual TV reporter who decides to have a child on her own and chooses Spanish humanitarian doctor Rafael to father the child, setting up an elaborate charade to lure him into her bed. When Catarina reveals her pregnancy, though, her current live-in girlfriend doesn't take to it kindly and promises to make Catarina's life hell: to make matters worse, Rafael finds out her true identity and comes to Lisbon to see her. And Catarina's sole refuge is in the arms of fellow journalist Francisco, her professional relationship slowly becoming a romantic one.","tt0112304",9,9,"Drama","tt0112304",60,60,"France"
"tt0112323","All Men Are Mortal","All Men Are Mortal",1995,93,"5",147,"3000000","Melodrama about a man cursed with immortality, who tries to declare his undying love for a depressed actress.","tt0112323",9,9,"Drama","tt0112323",60,60,"France"
"tt0112368","Angus","Angus",1995,90,"6.7",6322,NULL,"Angus is a large, pathetic 14-year-old whose thoughts are most often filled with the image of a schoolmate named Melissa Lefevre. He is shy and thinks that he has no chance of ever ""getting"" her. Being especially uncool, he is incredibly surprised (along with his schoolmates) that he is chosen to dance with her at the Winter Ball. The only one not surprised is the cool-kid who set him up to fail, but his best friend is going to help him win Melissa's heart by developing a new look for him.","tt0112368",9,9,"Drama","tt0112368",60,60,"France"
"tt0112379","Antonia et ses filles","Antonia",1995,102,"7.4",8293,"2055000","In an anonymous Dutch village, a sturdy, strong-willed matriarch looks back upon her life, the generations of family and friends gathered around her table, and ponders the cyclical nature of time.","tt0112379",9,9,"Drama","tt0112379",60,60,"France"
"tt0112387","L'appât","L'appât",1995,115,"6.8",2003,"6259500","Three adolescents, a girl who serves as the priming and two boys, kill two men cold blooded who were known by the girl only for to steal the money of them. With the money the three want to open a shop for clothing in the United States. But their dream turns out to be more difficult to realize than the assassination.","tt0112387",9,9,"Drama","tt0112387",60,60,"France"
"tt0112410","Au petit Marguery","Au petit Marguery",1995,95,"6.6",316,NULL,"After twenty-five years of practice in a popular district of Paris, Hippolyte and Josephine decided to close their restaurant. Not for economic or urbanistic reasons but, more serious, because Hippolyte is suffering from a cancer of the nose which deprives him to the taste and to smell.","tt0112410",9,9,"Drama","tt0112410",60,60,"France"
"tt0112491","Li","Between the Devil and the Deep Blue Sea",1995,92,"7.1",480,NULL,"The film tells the story of a strange friendship between an adult, already on the return of his path of life, and a Chinese girl who just begins her path. Nikos is the radio operator of a merchant ship and has just arrived in Hong-Kong. He is tired and wants to forget his problems by smoking opium. Innocence and hope turns to him in the person of Li, a Chinese girl who lives in a Sampan (a houseboat) and has to clean boats and empty trash-cans to survive.","tt0112491",9,9,"Drama","tt0112491",60,60,"France"
"tt0112571","Avec ou sans hommes","Boys on the Side",1995,115,"6.5",11942,"21000000","Jane is a night club singer out of work. Robin is a quirky real estate agent looking for a ride-share to accompany her to Los Angeles. Her advertisement is answered by Jane, who at first was uncertain about her. A stop in Pittsburgh picks up a third, Holly, escaping a violent and drug dealing partner. Girls on the road, reaching understanding, respect, and care for each other. But this trio is different - Jane a lesbian, Robin suffering with AIDS, Holly running from her past, seeking one night stands, and a good man.","tt0112571",9,9,"Drama","tt0112571",60,60,"France"
"tt0112607","Bye-Bye","Bye-Bye",1995,104,"6.8",224,NULL,"In Paris, Ismaél, a young Tunisian, cares for two brothers, Nouredine, a cripple, and streetwise Mouloud, 14. In haste, Ismaél and Mouloud go to Marseilles where an uncle lives. Nouredine has died in a fire, and Ismaél feels guilt on top of grief. Ismaél becomes friends with Jacky, a white man whose father and brother hate immigrants. Mouloud hangs out with cousin Rhida who breaks Islamic rules and deals hash. Ismaél decides Mouloud must return to Tunisia, but the boy runs off, becoming an acolyte to Rhida's supplier. Ismaél and Jacky's Arab girlfriend start an affair, friends betray friends, and the racism gets ugly. Can Ismaél rescue himself and Mouloud or will life in France crush them?","tt0112607",9,9,"Drama","tt0112607",60,60,"France"
"tt0112637","Carrington","Carrington",1995,121,"6.8",5131,NULL,"The story of the relationship between painter Dora Carrington (Dame Emma Thompson) and author Lytton Strachey (Jonathan Pryce) in a World War I England of cottages and countryside. Although platonic due to Strachey's homosexuality, the relationship was nevertheless a deep and complicated one. When Carrington did develop a more physical relationship with soldier Ralph Partridge (Steven Waddington), Strachey was able to welcome him as a friend, although Partridge remained somewhat uneasy, not so much with Strachey's sexual orientation as with the fact that he was a conscientious objector.","tt0112637",9,9,"Drama","tt0112637",60,60,"France"
"tt0112641","Casino","Casino",1995,178,"8.2",469920,"52000000","This Martin Scorsese film depicts the Janus-like quality of Las Vegas--it has a glittering, glamorous face, as well as a brutal, cruel one. Ace Rothstein and Nicky Santoro, mobsters who move to Las Vegas to make their mark, live and work in this paradoxical world. Seen through their eyes, each as a foil to the other, the details of mob involvement in the casinos of the 1970s and '80s are revealed. Ace is the smooth operator of the Tangiers casino, while Nicky is his boyhood friend and tough strongman, robbing and shaking down the locals. However, they each have a tragic flaw--Ace falls in love with a hustler, Ginger, and Nicky falls into an ever-deepening spiral of drugs and violence.","tt0112641",9,9,"Drama","tt0112641",60,60,"France"
"tt0112704","Coup de lune","Colpo di luna",1995,88,"7.1",110,NULL,"Lorenzo, a milanese astrophysicist, has recently inherited a country house in Sicily and has it restored by Salvatore, an introverted carpenter. Salvatore starts his job with the help of his handicapped son. Since work seems to be very slow Lorenzo goes and checks on them and finds out that Salvatore has turned the house into a therapeutic community for troubled people. At first he's very angry but then his good heart prevails.","tt0112704",9,9,"Drama","tt0112704",60,60,"France"
"tt0112710","La comédie de Dieu","A Comédia de Deus",1995,170,"7.5",1184,NULL,"João de Deus is the manager of an ice-cream shop owned by an ex-prostitute, Paraíso dos Gelados (Ice-Cream Paradise). Through a unmoved desire of perfection, he seeks, through cleansing and purity to attain heaven. The surrounding world, however, does not comply with his decaying vision of lust and decay as a way of achieving his purpose.","tt0112710",9,9,"Drama","tt0112710",60,60,"France"
"tt0112714","Le confessionnal","Le confessionnal",1995,100,"7.4",1530,NULL,"The year is 1952, in Québec City, Québec. Rachel (Suzanne Clément), sixteen, unmarried, and pregnant, works in the church. Filled with shame, she unburdens her guilt to a young Priest under the confidentiality of the confessional. In the present year of 1994, Pierre Lamontagne (Lothaire Bluteau) has returned to Québec to attend his father's funeral. He meets up with his adopted brother, Marc (Patrick Goyette), who has begun questioning his identity and has embarked on a quest for his roots that would lead them to the Québec of the 1950s. Past and present converge in a complex web of intrinque where the answer to the mystery lies.","tt0112714",9,9,"Drama","tt0112714",60,60,"France"
"tt0112716","Le couvent","O Convento",1995,91,"6.1",953,NULL,"The journey of Michael Padovic, an American professor who arrives with his wife, Helene, at a Portuguese convent where he expects to find the documents needed to prove his theory: Shakespeare was born in Spain; not in England.","tt0112716",9,9,"Drama","tt0112716",60,60,"France"
"tt0112767","Cyclo","Xích Lô",1995,123,"7.3",4747,NULL,"A young man who struggles through life by earning some money with his bicycle-taxi in Saigon (Ho Chi Minh city) gets contact to a group of criminals. They introduce him to the mafia-world of drugs and crime.","tt0112767",9,9,"Drama","tt0112767",60,60,"France"
"tt0112769","La cérémonie","La cérémonie",1995,112,"7.5",10216,NULL,"The upper-class owner of a gallery, Catherine Lelievre, hires the efficient and quiet maid Sophie to work in the family manor in the French countryside. Her husband Georges Lelievre, who is an opera lover, her daughter Melinda and her teenage son Gilles welcome Sophie and appreciate her work. Sophie soon befriends the postmistress Jeanne, who is a bad egg and encourages Sophie to rebel against her employers, but the maid stays submissive. However, Sophie is ashamed of a secret and feels uncomfortable in many situations, finding a way to hide her secret. When Georges tells Sophie that he does not want Jeanne in his house, Sophie stands up to him. Melinda discovers her secret and Sophie blackmails her, but Melinda tells her parents what happened. Georges fires Sophie and she returns to the house later with Jeanne on the rampage.","tt0112769",9,9,"Drama","tt0112769",60,60,"France"
"tt0112874","Dis-moi oui...","Dis-moi oui...",1995,107,"5.8",248,NULL,"In Bordeaux, the pediatric doctor Stéphane is a wolf, flirting with many beautiful women. One night, he meets the twelve year-old Eva alone in front of his building and she tells that she had lost her train to Strasburg. Stéphane invites her to spend the night in his apartment and on the next morning, he takes her to the police station. However the girl tells a story about her stepmother and vanishes. Sooner Stéphane discovers that Eva, who is great pianist, was his patient in his father's hospital where he works when she was six and lost her father. Further, she is treating an angioma in her brain and she will be blind if submitted to a surgery.The girl refuses to be fed in the hospital and her grandfather brings her to Stéphane's home to get close to him. Stéphane feels a platonic affection for the girl and researches the healing for her angioma. He discovers that the retired doctor Arnaud had written a thesis with a revolutionary treatment. Meanwhile he has conflictive feelings for...","tt0112874",9,9,"Drama","tt0112874",60,60,"France"
"tt0112887","Doom Generation","The Doom Generation",1995,83,"6.2",13873,NULL,"Jordan White and Amy Blue, two troubled teens, pick up an adolescent drifter, Xavier Red. Together, the threesome embark on a sex-and-violence-filled journey through an America of psychos and quickie marts.","tt0112887",9,9,"Drama","tt0112887",60,60,"France"
"tt0112945","Élisa","Élisa",1995,115,"6.6",1930,NULL,"Marie has had a tough childhood ever since her mother Elisa committed suicide. She has spent most of her life in an orphanage and now makes a living as a small time criminal in Paris. Now she wants to unravel her past and find her father whom she blames for her mother's death.","tt0112945",9,9,"Drama","tt0112945",60,60,"France"
"tt0112951","En avoir (ou pas)","En avoir (ou pas)",1995,88,"6.7",275,NULL,"Alice, fired from her job on an assembly line, leaves her boyfriend and provincial home for an uncertain new life in Lyon. There she encounters Bruno, a construction worker who's just been dumped and is severely depressed. Romantic possibilities ensue.","tt0112951",9,9,"Drama","tt0112951",60,60,"France"
"tt0112980","Un héros ordinaire","Un eroe borghese",1995,93,"7.1",254,NULL,"The lawyer Ambrosoli receives the assignment to liquidate the Private Bank of Michele Sindona. Working with Marshal Novembre he will discover a series of political, economic and mafia complicities, but he will not give in to blackmail and he will be killed.","tt0112980",9,9,"Drama","tt0112980",60,60,"France"
"tt0113054","Fiesta","Fiesta",1995,108,"6.9",289,NULL,"The title ""Fiesta"" is that chosen by Villalonga for his book, which this film closely follows; but it is a deliberate misnomer: ""Fiesta"" is about civil war and its horrors. An aristocrat landowner wants his 18 year old son, Rafaël, to do his duty in the Spanish civil war of the late '30's. So he fishes him out of college and - to avoid his son being killed out of inexperience or, worse for an aristocrat, being cowed at the first sight of bloodshed - he sends him to an old comrade-in-arms of his, Coronel Masagual. To toughen Rafaël, the Coronel assigns him to the firing squad which, after a summary judgement from a Military Court, executes Republicans caught arms in hand. Rafaël unflinchingly does his duty, but his sense of honor makes him balk at the other 'dirty war methods' of the Coronel, such as using a young girl as bait to lure her father, the local Republican commander, into a trap. _.","tt0113054",9,9,"Drama","tt0113054",60,60,"France"
"tt0113057","La fille seule","La fille seule",1995,90,"6.9",1529,NULL,"One morning Valerie has to tell her unemployed boyfriend Remi that she is pregnant. She has decided to keep the child, but they argue whether they should break up or not. That same day she starts working in room service at a smart hotel.","tt0113057",9,9,"Drama","tt0113057",60,60,"France"
"tt0113061","Le fils de Gascogne","Le fils de Gascogne",1995,106,"6.4",135,NULL,"A boy hears that his father may still be alive and sets out to find him, meeting many of his father's acquaintances and friends along the way and making some of his own.","tt0113061",9,9,"Drama","tt0113061",60,60,"France"
"tt0113083","La fleur de mon secret","La flor de mi secreto",1995,103,"7",10532,NULL,"Leo Macias writes sentimental novels with great success but hidden under a pseudonym, Amanda Gris. She is unhappy with her professional life and with her husband, a soldier working in Brussels and Bosnia that is never at home. She will try anything to change her life.","tt0113083",9,9,"Drama","tt0113083",60,60,"France"
"tt0113107","Frankie Starlight","Frankie Starlight",1995,101,"6.5",825,NULL,"This is a story of a man (Walker), suffering from dwarfism, who writes an autobiographical account of his life. In flashbacks, we see how he was conceived to a woman (Parillaud) at the end of WWII as she attempts to smuggle herself to America on a troop ship. Caught, she is put ashore back in her homeland of Ireland where she struggles to bring up her dwarfed child. Then comes an ongoing affair with a man (Byrne) who becomes a surrogate father to the boy, teaching him about the stars and planets... and calling him ""Frankie Starlight."" After that affair she meets with a man (Dillon) who takes her and the boy to America, but they are misfits in the prairie lands of the West and soon return home to Ireland where the boy grows to manhood as a writer.","tt0113107",9,9,"Drama","tt0113107",60,60,"France"
"tt0113114","Sauvez Willy 2","Free Willy 2: The Adventure Home",1995,95,"5.1",17216,NULL,"Willy the smart and rebellious whale and Jessie the orphaned boy team up to escape Willy's captivity and horrible owner to get back to his pod. Can they succeed with the help of Annie and Glenn Jessie's foster parents, Randolph the spiritual friend of Willy and Jessie, and Rae Willy's trainer?","tt0113114",9,9,"Drama","tt0113114",60,60,"France"
"tt0113145","Le garçu","Le garçu",1995,102,"6.8",465,"12039300","Antoine is four years old. His father Gerard leaves his mother Sophie. Gerard has several mistresses, but never knows how to leave them. Sophie takes a new lover, Jeannot.","tt0113145",9,9,"Drama","tt0113145",60,60,"France"
"tt0113158","Georgia","Georgia",1995,115,"6.7",2806,NULL,"Sadie is desperately looking up to her older sister Georgia who is a famous C&W artist. Sadie wants to be a famous artist like her sister, but is always doing everything wrong. Her desperate need to be accepted by her sister is constantly complicated by her drug and alcohol problems. Georgia lives a very ordered life with husband, house and children, and Sadie does everything to get her attention.","tt0113158",9,9,"Drama","tt0113158",60,60,"France"
"tt0113247","La Haine","La haine",1995,98,"8.1",151917,"3030300","The film follows three young men and their time spent in the French suburban ""ghetto,"" over a span of twenty-four hours. Vinz, a Jew, Saïd, an Arab, and Hubert, a black boxer, have grown up in these French suburbs where high levels of diversity coupled with the racist and oppressive police force have raised tensions to a critical breaking point. During the riots that took place a night before, a police officer lost his handgun in the ensuing madness, only to leave it for Vinz to find. Now, with a newfound means to gain the respect he deserves, Vinz vows to kill a cop if his friend Abdel dies in the hospital, due the beating he received while in police custody.","tt0113247",9,9,"Drama","tt0113247",60,60,"France"
"tt0113249","Les péchés mortels","Innocent Lies",1995,88,"4.6",815,NULL,"A gripping story of sex, betrayal, and murder. In 1938, British detective Alan Cross (Adrian Dunbar) travels to a small French coastal town to investigate the mysterious death of a close friend. Soon he becomes entangled in the strange lives of his prime suspects, the Graves, an aristocratic English family hiding many dark secrets. In his search for clues, Cross cleverly uncovers an incestuous relationship between siblings Jeremy (Dorff) and Celia Graves (Gabrielle Anwar), local Nazi-sympathizers, and ultimately, the true identity of his friend's killer.","tt0113249",9,9,"Drama","tt0113249",60,60,"France"
"tt0113362","Le hussard sur le toit","Le hussard sur le toit",1995,135,"7.1",5668,NULL,"In 1832, cholera ravages Provence (South of France). After several misadventures, Angelo, young Italian officer hunted by the Austrian secret police, meets Pauline de Theus, a young lady. After a second accidental meeting, both will start the search of Pauline's husband in a chaotic country.","tt0113362",9,9,"Drama","tt0113362",60,60,"France"
"tt0113448","Jack et Sarah","Jack & Sarah",1995,110,"6.7",5013,NULL,"Jack (Richard E. Grant) always lands on his feet. He lands on his feet when he marries the beautiful Sarah (Imogen Stubbs). He lands on his feet when he buys a luxurious new house. However, when Sarah goes into labor, he takes a tumble down the stairs and lands on his head. When he comes around, he discovers he is the proud father of a baby girl, but deficient in the spouse department to the tune of one. He hires the help of a novice nanny, but at the end of the day, it's Jack who's left holding the baby.","tt0113448",9,9,"Drama","tt0113448",60,60,"France"
"tt0113463","Jefferson à Paris","Jefferson in Paris",1995,139,"5.8",2800,"14000000","One of the obsessive speculations in American history is whether Thomas Jefferson, in the years before he became president, had an affair with (and fathered a child with) his 15-year-old slave Sally Hemings. JEFFERSON IN PARIS follows Jefferson to France (as the U.S. ambassador to the court of Louis XVI), following the death of his wife his friendships and flirtations with the French, his relationship with his daughters and slaves from home (especially Sally), against the backdrop of the beginning of the French Revolution.","tt0113463",9,9,"Drama","tt0113463",60,60,"France"
"tt0113627","Leaving Las Vegas","Leaving Las Vegas",1995,111,"7.5",115195,"3600000","Because his wife left him and took his son with her, screenwriter Ben Sanderson has started drinking, a lot. He's getting more and more isolated and he troubles women in bars because he wants to have sex with them. When he gets fired, he decides to leave everything behind and move to Las Vegas and drink himself to death. In Las Vegas he meets Sera, a prostitute with some problems as well who he moves in with.","tt0113627",9,9,"Drama","tt0113627",60,60,"France"
"tt0113731","Madame Butterfly","Madame Butterfly",1995,135,"7",563,NULL,"The story of a young geisha who falls madly in love with an american captain that travels all around the world collecting hearts.","tt0113731",9,9,"Drama","tt0113731",60,60,"France"
"tt0113828","Les misérables","Les misérables",1995,175,"7.4",3599,NULL,"Henri Fortin is poor and iliterate former boxer. Ziman is rich Jewish lawyer from Paris. During WWII they meet when Fortin agrees to drive Ziman's family to Switzerland. Intrigued by Victor Hugo's novel ""Les Miserables"", Fortin asks the Zimans to read that book to him during the travel. Before the end of movie every main character would see his character in situations similar to those in Hugo's novel.","tt0113828",9,9,"Drama","tt0113828",60,60,"France"
"tt0113870","Meurtre à Alcatraz","Murder in the First",1995,122,"7.3",26811,NULL,"Henri Young stole five dollars from a post office and ended up going to prison - to the most famous, or infamous, prison of them all: Alcatraz. He tried to escape, failed, and spent three years and two months in solitary confinement - in a dungeon, with no light, no heat and no toilet. Milton Glenn, the assistant warden, who was given free reign by his duty-shirking superior, was responsible for Young's treatment. Glenn even took a straight razor and hobbled Young for life. After three years and two months, Young was taken out of solitary confinement and put with the rest of the prisoners. Almost immediately, Young took a spoon and stabbed a fellow prisoner in the neck, killing him. Now, Young is on trial for murder, and if he's convicted he'll go to the gas chamber. An eager and idealistic young attorney, James Stamphill, is given this impossible case, and argues before a shocked courtroom that Young had a co-conspirator. The true murderer, he says, was Alcatraz.","tt0113870",9,9,"Drama","tt0113870",60,60,"France"
"tt0113909","N'oublie pas que tu vas mourir","N'oublie pas que tu vas mourir",1995,118,"6.5",492,NULL,"Benoit (Xavier Beauvois) has planned out his life. Unfortunately he has forgotten the military duty. After he is called to duty he tries everything to get around. He goes to a psychiatrist who gives him medicine against depression. As this doesn't work out he tries suicide. The story gets even worse as he is told by a military doctor that he is HIV positive. Benoit tumbles down into the drug scene. Then he goes to Italy and meets Claudia (Chiara Mastroianni). Things seem to improve, but only for a short time...","tt0113909",9,9,"Drama","tt0113909",60,60,"France"
"tt0113918","Personne ne parlera de nous quand nous serons mortes","Nadie hablará de nosotras cuando hayamos muerto",1995,104,"7",1740,NULL,"Escaping gangsters trying to kill her because of being witness to a crime, Gloria (Victoria Abril), a young woman of lower class, comes back to Madrid, Spain and to her family. There she tries to find work and earn some money...","tt0113918",9,9,"Drama","tt0113918",60,60,"France"
"tt0113947","Nelly et Mr. Arnaud","Nelly & Monsieur Arnaud",1995,106,"7.3",4201,NULL,"When Nelly, a woman being just divorced, meets by chance M. Arnaud, a mature salesman just retired, begins a strange and special relationship between the two personalities.","tt0113947",9,9,"Drama","tt0113947",60,60,"France"
"tt0114009","Le nouveau monde","Le nouveau monde",1995,125,"6.1",258,NULL,"Born in 1943 during German occupation of their French town, Patrick and Marie-José have been best friends; now teens, they experiment with sex, which doesn't seem to bring them closer. Patrick has also taken to American jazz, hanging out at a nearby Army base where he picks up the drums and comes to the attention of a Caberra, a brutish American sergeant who enjoys starting fights with Black soldiers. Caberra gives Patrick a drum kit, talks to him about life, and introduces him around. Patrick meets Trudy, an American teen who loves Buddy Holly. Marie-José is jealous and establishes her own liaison. What of Patrick and Marie-José's pact to be friends forever?","tt0114009",9,9,"Drama","tt0114009",60,60,"France"
"tt0114086","Par-delà les nuages","Al di là delle nuvole",1995,110,"6.5",5487,NULL,"Made of four short tales, linked by a story filmed by Wim Wenders. Taking place in Ferrara, Portofino, Aix en Provence and Paris, each story, which always a woman as the crux of the story, invites to an inner travel, as Antonioni says ""towards the true image of that absolute and mysterious reality that nobody will ever see"".","tt0114086",9,9,"Drama","tt0114086",60,60,"France"
"tt0114096","Pasolini, mort d'un poète","Pasolini, un delitto italiano",1995,100,"6.9",542,NULL,"A film on the poet, writer and film-maker Pier Paolo Pasolini focusing on his brutal murder and on the judicial proceedings that followed. The case is reconstructed via the trial of Pino Pelosi, the street kid who was found guilty of the murder. The trial becomes a metaphor of the Italian society in the 1970s.","tt0114096",9,9,"Drama","tt0114096",60,60,"France"
"tt0114146","Le plus bel âge...","Le plus bel âge...",1995,85,"6.5",181,NULL,"The suicide of a young student is investigated by a friend.","tt0114146",9,9,"Drama","tt0114146",60,60,"France"
"tt0114198","Prowokator","Prowokator",1995,88,"6.1",131,NULL,"At the beginning of the 20th century, there's no Poland. Russia occupies Warsaw. Herling, a fearless provocateur, is captured when a bomb he sets off kills two children. Although he's racked by guilt, he manages to escape with a young prisoner, Adam. They reach Adam's home in Austrian-occupied Zakopane. Herling is taken in by Adam's friends, Andrzej Woyda and Marta Moraczewska. Sexual as well as political tensions arise. The men compete and feed their love of danger by rock climbing. A tragic accident is followed by Herling's receiving orders to kill again. How he resolves his feelings about Andrzej and Marta, staying true to the revolution, ends the film.","tt0114198",9,9,"Drama","tt0114198",60,60,"France"
"tt0114227","Rai","Rai",1995,89,"5",216,NULL,"Djamel, who is in love with Sahila, would like to get away from the boring life in a Parisian suburb.","tt0114227",9,9,"Drama","tt0114227",60,60,"France"
"tt0114294","Le roman d'un jeune homme pauvre","Romanzo di un giovane povero",1995,120,"6.4",220,NULL,"Two neighbors, young Vincenzo and old Mr. Bartoloni, are utterly unhappy. On the one hand Vincenzo must lead a miserable and frustrating life as he cannot find any regular job, despite his Arts degree. On the other hand, Mr. Bartoloni is fed up with his despotic wife: the woman who used to be a beautiful artist is now a fat and shabby drunkard. The two men meet on a particularly sad night and, during an outburst Mr. Bartoloni asks Vincenzo to help him to get rid of his wife by simulating an accident with the promise of a considerable amount of money. At night Vincenzo can't sleep: Mr. Bartoloni wasn't joking and he is in a desperate need for money... One day, Mrs. Bartoloni is found dead for apparently accidental reasons. Walking up and down his now quiet and deserted flat, Mr. Bartoloni feels desperate. The money he kept hidden in a box has disappeared. His thoughts grow and become monsters ... finally he decides to denounce Vincenzo as the author of the crime. Vincenzo is arrested ...","tt0114294",9,9,"Drama","tt0114294",60,60,"France"
"tt0114303","Miss Shumway jette un sort","Rough Magic",1995,105,"5.6",1773,NULL,"Set in the 1950s, Rough Magic tells the story of what happens when a pretty apprentice magician goes to Mexico to escape her fiancé, a wealthy politician, and to find a Mayan shaman who will teach her ancient principles of magic. She is being trailed by a detective hired by her fiancé. He's a former photojournalist traumatized by what he saw in Hiroshima. The photojournalist joins her in the search for the Mayan shaman, and falls in love with her; the feeling is not reciprocated. When she finds the shaman, she drinks a potion which empowers her to do magic. The potion has life-changing effects on her and her relationship with her companion. They have strange experiences which are brought about by magic.","tt0114303",9,9,"Drama","tt0114303",60,60,"France"
"tt0114368","La scuola","La scuola",1995,104,"7",879,NULL,"It is the last day of school in a run-down technical institute in the Roman suburbs: the pupils are not really diligent and the teachers give their worst both from a working and personal point of view.","tt0114368",9,9,"Drama","tt0114368",60,60,"France"
"tt0114374","La seconde fois","La seconda volta",1995,80,"6.9",585,NULL,"Professor Alberto Sajevo sees a woman walking in downtown Turin and starts following her for days; he finally meets her and they start talking, but they both give fake names. She is not the common secretary she pretends to be, but ex-terrorist Lisa Venturi who's currently in jail for having severely wounded Sajevo fifteen years before; he will finally and dramatically reveal himself.","tt0114374",9,9,"Drama","tt0114374",60,60,"France"
"tt0114432","The Shooter","The Shooter",1995,104,"5.1",1997,"7000000","The Ambassador of Cuba was killed in New York. To prevent another attack of the terrorists at the US-Cuba-summit in Prague the CIA sends one of their best federal agents, Michael Dane (Dolph Lundgren). The suspected killer Nikita is a lesbian club owner, Simone Rosset. But as usual everything is much more complicated than it seemed at first; and therefore Dane has to work much more with his brain than with his muscles to survive.","tt0114432",9,9,"Drama","tt0114432",60,60,"France"
"tt0114436","Showgirls","Showgirls",1995,128,"4.9",62829,"45000000","All alone in the world, Nomi Malone, making her way to Las Vegas, is determined to make a name as a dancer while putting her unspoken past behind her. Her tough, streetwise veneer is not as infallible as she would like, she, as she arrives in Vegas, becoming more cautious in the way she approaches strangers who seem willing to help her purely out of the goodness of their heart. Her talent and connections in combination are only able to get her a job at the Cheetah Club, a strip joint. Her first true friend in Vegas, Molly Abrams, works as the costumer for Goddess, the topless production at the Stardust. It is through Molly that Nomi catches the eye of Goddess' headliner, Cristal Connors. Nomi has a love/hate feeling toward Cristal: she doesn't much like her but wants to become her. Being at the Stardust, Nomi also catches the eye of Cristal's boyfriend, Zack Carey, Stardust's entertainment director. Through these contacts, Nomi is presented opportunity after opportunity to be part of ...","tt0114436",9,9,"Drama","tt0114436",60,60,"France"
"tt0114494","L'Amérique des autres","Someone Else's America",1995,96,"7.1",621,NULL,"This tale take place in a bar. The Spanish Alonso and his blind mother run this place. Bay, who is Alonso's friend live here too. This story tells something about Alonso and Bay and the ""American Dream"".","tt0114494",9,9,"Drama","tt0114494",60,60,"France"
"tt0114671","Land and Freedom","Land and Freedom",1995,109,"7.6",10508,"3425000","Summer 1936, a young unemployed communist, David, leaves his hometown Liverpool to join the fight against fascism in Spain. He joins an international group of Militia-men and women, the POUM (Partido Obrero de Unificación Marxista). After being wounded he goes to Barcelona, where he decides to join another group of fighters. They remain in Barcelona and end up fighting other anti-fascist groups. David is disappointed and decides to go back to his old band.","tt0114671",9,9,"Drama","tt0114671",60,60,"France"
"tt0114702","Rimbaud Verlaine","Total Eclipse",1995,111,"6.6",13397,"8000000","In 1871, Paul Verlaine (1844-1896), an established poet, invites boy genius Arthur Rimbaud (1854-1891) to live with Paul and his young pregnant wife, Mathiltde, in her father's home in Paris. Rimbaud's uncouth behavior disrupts the household as well as the insular society of French poets, but Verlaine finds the youth invigorating. Stewed in absinthe and resentment, Verlaine abuses Mathiltde; he and Rimbaud become lovers and abandon her. There are reconciliations and partings with Mathiltde and partings and reconciliations with Rimbaud, until an 1873 incident with a pistol sends one of them to prison. Codas dramatize the poets' final meeting and last illnesses.","tt0114702",9,9,"Drama","tt0114702",60,60,"France"
